time_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
0.0000,0.7788,0.5656,0.2923,3.78,-3.50,5.04
0.0014,0.7706,0.5622,0.2928,3.92,-3.50,4.97
0.0028,0.7706,0.5632,0.2899,3.64,-3.50,4.48
0.0042,0.7745,0.5651,0.2865,3.92,-3.57,5.04
0.0056,0.7788,0.5656,0.2908,3.64,-3.71,4.34
0.0070,0.7749,0.5622,0.2948,3.71,-2.94,5.39
0.0085,0.7710,0.5622,0.2948,3.29,-3.43,4.41
0.0099,0.7701,0.5592,0.2943,3.78,-3.22,5.04
0.0113,0.7686,0.5549,0.2928,3.22,-3.29,4.83
0.0127,0.7671,0.5529,0.2923,3.92,-3.08,4.34
0.0141,0.7657,0.5539,0.2938,3.57,-3.22,4.97
0.0155,0.7662,0.5563,0.2933,3.57,-3.01,4.41
0.0169,0.7666,0.5573,0.2918,3.43,-3.29,4.90
0.0183,0.7642,0.5578,0.2894,3.36,-3.15,4.06
0.0197,0.7652,0.5563,0.2894,3.57,-3.01,4.83
0.0211,0.7662,0.5544,0.2889,3.08,-2.87,3.99
0.0225,0.7623,0.5524,0.2928,3.43,-2.52,4.69
0.0240,0.7642,0.5534,0.2948,2.59,-3.08,3.85
0.0254,0.7666,0.5529,0.2913,3.43,-2.31,4.34
0.0268,0.7657,0.5529,0.2913,2.52,-3.29,3.57
0.0270,0.7676,0.5529,0.2977,3.01,-1.89,4.48
0.0273,0.7666,0.5529,0.2987,3.01,-2.24,4.83
0.0276,0.7647,0.5529,0.2972,2.45,-3.01,3.22
0.0279,0.7657,0.5534,0.2972,2.87,-2.17,4.76
0.0281,0.7647,0.5553,0.2948,2.52,-3.01,2.94
0.0284,0.7647,0.5553,0.2923,2.73,-1.89,4.20
0.0287,0.7652,0.5529,0.2948,2.38,-2.94,2.73
0.0289,0.7623,0.5514,0.2957,2.59,-1.89,4.20
0.0292,0.7603,0.5558,0.2943,2.52,-2.66,2.66
0.0295,0.7613,0.5563,0.2952,1.89,-1.89,3.85
0.0298,0.7603,0.5573,0.2962,2.31,-2.66,2.73
0.0300,0.7579,0.5588,0.2957,2.38,-2.17,3.43
0.0303,0.7564,0.5519,0.2938,1.96,-2.31,2.73
0.0306,0.7535,0.5519,0.2938,2.17,-2.31,2.94
0.0308,0.7520,0.5563,0.2933,2.17,-1.61,3.15
0.0311,0.7535,0.5592,0.2933,2.10,-2.24,2.31
0.0314,0.7574,0.5563,0.2952,2.17,-1.54,3.57
0.0317,0.7588,0.5529,0.2962,1.89,-1.96,1.82
0.0319,0.7564,0.5549,0.2943,1.68,-1.12,3.50
