time_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
0.0000,0.7374,0.6510,0.2952,-2.24,-1.12,2.31
0.0020,0.7388,0.6539,0.2908,-2.59,-2.45,0.77
0.0040,0.7374,0.6529,0.2923,-1.89,-1.26,2.80
0.0061,0.7369,0.6515,0.2952,-2.66,-2.03,0.98
0.0081,0.7413,0.6495,0.2938,-1.75,-1.33,2.80
0.0101,0.7403,0.6500,0.2918,-2.73,-2.38,0.91
0.0121,0.7403,0.6525,0.2908,-1.96,-2.03,2.45
0.0141,0.7354,0.6525,0.2923,-2.80,-1.89,1.33
0.0161,0.7335,0.6495,0.2957,-2.03,-2.52,2.38
0.0182,0.7379,0.6500,0.2982,-2.66,-1.89,1.40
0.0202,0.7364,0.6500,0.2957,-2.03,-2.59,2.10
0.0222,0.7354,0.6442,0.2962,-2.87,-1.61,1.96
0.0242,0.7374,0.6417,0.2996,-2.38,-3.08,2.03
0.0262,0.7374,0.6427,0.2972,-2.80,-1.61,2.31
0.0282,0.7383,0.6417,0.2967,-2.59,-3.36,1.61
0.0303,0.7388,0.6442,0.2977,-2.52,-1.33,2.38
0.0323,0.7388,0.6432,0.2996,-3.36,-3.15,1.68
0.0343,0.7393,0.6378,0.2977,-2.10,-1.68,2.66
0.0363,0.7359,0.6368,0.2967,-3.50,-2.66,1.68
0.0383,0.7335,0.6373,0.3016,-2.66,-1.96,2.73
0.0384,0.7354,0.6349,0.2977,-3.43,-3.15,1.82
0.0384,0.7340,0.6339,0.2996,-3.29,-2.31,1.89
0.0384,0.7330,0.6364,0.2977,-3.36,-2.73,2.38
0.0384,0.7305,0.6373,0.3001,-3.08,-1.61,2.31
0.0385,0.7286,0.6334,0.3030,-3.64,-2.73,2.38
0.0385,0.7286,0.6315,0.2996,-3.36,-1.61,2.24
0.0385,0.7286,0.6300,0.2996,-3.92,-2.59,2.38
0.0385,0.7276,0.6310,0.3011,-3.64,-1.75,2.59
0.0386,0.7261,0.6349,0.2977,-3.99,-3.22,2.31
0.0386,0.7198,0.6368,0.2962,-3.64,-1.68,2.59
0.0386,0.7193,0.6324,0.2972,-4.27,-2.80,2.17
0.0387,0.7227,0.6305,0.3026,-3.64,-1.75,2.73
0.0387,0.7213,0.6281,0.3050,-4.48,-2.73,2.31
0.0387,0.7198,0.6242,0.3030,-3.92,-1.68,2.66
0.0387,0.7198,0.6237,0.3035,-4.90,-2.38,2.38
0.0388,0.7169,0.6251,0.2996,-4.06,-1.61,2.87
0.0388,0.7130,0.6266,0.2987,-5.04,-1.68,2.38
0.0388,0.7096,0.6271,0.3001,-4.83,-1.68,2.73
0.0388,0.7086,0.6271,0.2982,-4.97,-1.89,2.52
0.0389,0.7120,0.6246,0.2977,-5.32,-2.24,2.52
0.0391,0.7154,0.6237,0.3001,-5.11,-1.82,2.45
0.0392,0.7149,0.6251,0.2996,-5.53,-1.96,2.66
0.0394,0.7100,0.6227,0.2987,-5.39,-1.47,2.80
0.0396,0.7071,0.6212,0.2977,-5.81,-2.17,2.38
0.0398,0.7071,0.6173,0.2972,-5.32,-1.19,2.94
0.0400,0.7081,0.6163,0.3006,-6.23,-1.75,2.45
0.0402,0.7076,0.6188,0.2972,-5.88,-0.98,3.22
0.0403,0.7042,0.6173,0.2967,-6.51,-1.33,2.38
0.0405,0.7032,0.6207,0.2982,-6.09,-1.05,3.01
0.0407,0.7027,0.6183,0.2972,-6.72,-1.33,2.45
0.0409,0.7037,0.6124,0.2991,-6.09,-0.91,3.57
0.0411,0.7052,0.6149,0.2977,-6.86,-1.19,2.52
0.0412,0.7042,0.6173,0.2996,-6.79,-0.77,3.43
0.0414,0.7017,0.6193,0.3016,-6.86,-1.33,2.45
0.0416,0.7013,0.6178,0.2972,-7.14,-0.49,3.85
0.0418,0.7037,0.6168,0.2977,-7.28,-0.77,2.59
0.0420,0.7032,0.6168,0.2991,-7.56,-0.56,3.85
0.0422,0.7022,0.6129,0.2996,-7.35,-0.49,2.87
0.0423,0.7027,0.6100,0.2996,-7.84,-0.77,3.36
0.0425,0.7027,0.6120,0.2987,-7.49,0.00,3.50
0.0436,0.6998,0.6129,0.3001,-8.47,-0.91,3.15
0.0448,0.7032,0.6144,0.2982,-8.33,-0.42,3.29
0.0459,0.7066,0.6149,0.3001,-8.19,0.14,4.20
0.0470,0.7081,0.6144,0.2982,-8.75,0.00,3.36
0.0481,0.7047,0.6120,0.2991,-8.47,0.63,4.55
0.0492,0.7008,0.6129,0.2996,-9.24,0.14,3.15
0.0503,0.6998,0.6154,0.2972,-9.03,0.63,4.83
0.0514,0.6993,0.6178,0.3011,-9.38,0.35,3.36
0.0526,0.6988,0.6188,0.3060,-8.82,0.56,5.11
0.0537,0.6978,0.6129,0.3011,-9.31,0.21,3.71
0.0548,0.6939,0.6071,0.2991,-9.59,1.05,5.67
0.0559,0.6939,0.6085,0.3026,-9.73,0.70,3.71
0.0570,0.6949,0.6134,0.3011,-9.73,0.91,5.39
0.0581,0.6949,0.6139,0.3006,-9.80,0.77,4.55
0.0592,0.6949,0.6124,0.3035,-9.52,0.98,5.32
0.0603,0.6934,0.6110,0.3016,-10.71,1.05,4.90
0.0615,0.6944,0.6100,0.3001,-9.73,1.40,5.32
0.0626,0.6983,0.6115,0.2977,-10.29,1.33,5.67
0.0637,0.7008,0.6120,0.2996,-10.57,1.47,5.88
0.0648,0.6983,0.6168,0.3060,-10.71,1.47,5.32
0.0649,0.6964,0.6149,0.3045,-11.06,2.03,6.72
0.0649,0.6974,0.6129,0.3011,-10.71,1.33,5.25
0.0650,0.6998,0.6139,0.3016,-10.99,2.03,7.28
0.0650,0.7008,0.6134,0.3021,-11.27,1.40,5.25
0.0651,0.6983,0.6129,0.3026,-11.13,2.10,7.70
0.0651,0.6925,0.6144,0.3055,-11.62,1.75,5.74
0.0652,0.6925,0.6154,0.3040,-10.92,2.45,7.84
0.0652,0.6983,0.6173,0.3006,-12.04,2.17,5.95
0.0652,0.6983,0.6212,0.3011,-11.27,2.38,7.77
