time_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
0.0000,0.7042,0.6603,0.2460,4.90,-1.68,4.20
0.0007,0.7017,0.6598,0.2464,4.76,-1.96,3.92
0.0014,0.7017,0.6603,0.2450,4.90,-1.40,4.27
0.0021,0.7047,0.6559,0.2440,4.20,-1.54,4.06
0.0028,0.7042,0.6520,0.2440,4.83,-1.47,4.48
0.0036,0.7042,0.6573,0.2445,3.85,-1.96,3.85
0.0043,0.7056,0.6578,0.2445,5.04,-1.54,4.34
0.0050,0.7027,0.6564,0.2450,3.64,-1.75,4.13
0.0057,0.6978,0.6568,0.2440,4.41,-1.68,4.55
0.0064,0.6974,0.6549,0.2450,3.99,-1.89,3.78
0.0071,0.6983,0.6539,0.2494,3.85,-1.33,4.41
0.0078,0.6988,0.6578,0.2518,3.50,-1.19,4.69
0.0085,0.6949,0.6603,0.2508,3.29,-1.26,4.06
0.0093,0.6959,0.6573,0.2484,3.43,-1.82,4.76
0.0100,0.6964,0.6593,0.2499,3.22,-1.26,4.62
0.0107,0.6988,0.6608,0.2474,3.08,-1.54,4.62
0.0114,0.6993,0.6603,0.2479,3.29,-1.61,4.69
0.0121,0.6944,0.6627,0.2538,2.66,-1.75,4.62
0.0128,0.6934,0.6647,0.2484,2.73,-1.19,4.83
0.0135,0.6934,0.6661,0.2425,2.66,-1.61,4.83
0.0144,0.6939,0.6656,0.2416,2.73,-1.40,5.11
0.0153,0.6959,0.6656,0.2435,2.38,-1.68,4.48
0.0162,0.6974,0.6661,0.2445,2.45,-1.54,5.46
0.0170,0.6978,0.6647,0.2460,1.96,-1.61,4.48
0.0179,0.7008,0.6651,0.2440,2.59,-1.47,5.60
0.0188,0.7013,0.6661,0.2411,2.03,-1.61,4.97
0.0197,0.6974,0.6661,0.2440,1.96,-1.61,5.81
0.0206,0.6959,0.6681,0.2425,1.82,-1.33,5.04
0.0214,0.6993,0.6710,0.2391,1.68,-1.40,5.60
0.0223,0.7003,0.6705,0.2416,1.89,-1.68,5.39
0.0232,0.6988,0.6705,0.2435,1.68,-1.47,5.88
0.0241,0.6993,0.6666,0.2420,1.68,-1.05,5.81
0.0250,0.7017,0.6666,0.2411,1.33,-1.61,5.53
0.0258,0.7003,0.6730,0.2430,1.54,-1.47,5.81
0.0267,0.6954,0.6730,0.2406,1.40,-1.89,5.81
0.0276,0.6934,0.6739,0.2396,1.12,-1.26,6.16
0.0285,0.6954,0.6783,0.2430,1.40,-1.54,5.74
0.0294,0.6974,0.6783,0.2435,1.12,-1.61,5.95
0.0302,0.6944,0.6773,0.2460,1.19,-1.54,5.81
0.0311,0.6930,0.6744,0.2479,1.05,-1.89,6.37
0.0312,0.6959,0.6720,0.2450,0.84,-1.40,5.67
0.0312,0.6978,0.6720,0.2435,0.98,-2.03,6.23
0.0313,0.6964,0.6749,0.2460,0.63,-1.33,6.23
0.0314,0.6964,0.6773,0.2469,0.77,-2.10,6.16
0.0314,0.6969,0.6769,0.2474,0.56,-1.33,6.16
0.0315,0.6969,0.6773,0.2460,0.84,-2.24,6.16
0.0316,0.7003,0.6788,0.2460,0.42,-1.33,6.16
0.0316,0.6993,0.6803,0.2455,0.42,-1.75,6.51
0.0317,0.6969,0.6803,0.2430,0.49,-1.96,6.37
0.0318,0.6988,0.6793,0.2411,0.35,-2.24,6.09
0.0318,0.7022,0.6759,0.2401,0.07,-1.82,6.58
0.0319,0.7032,0.6769,0.2406,0.14,-1.96,5.95
0.0320,0.7047,0.6759,0.2430,0.07,-1.75,6.79
0.0320,0.7066,0.6773,0.2445,0.00,-1.47,5.88
0.0321,0.7027,0.6803,0.2416,0.28,-2.38,6.65
0.0322,0.7037,0.6822,0.2381,-0.28,-1.75,5.88
0.0322,0.7071,0.6852,0.2342,-0.21,-2.10,6.72
0.0323,0.7032,0.6832,0.2347,-0.14,-1.82,6.44
0.0324,0.7017,0.6808,0.2406,-0.28,-2.45,6.30
0.0324,0.7052,0.6842,0.2440,-0.35,-2.24,6.09
0.0330,0.7061,0.6856,0.2425,-0.28,-2.59,6.16
0.0335,0.7032,0.6861,0.2401,-0.70,-2.17,6.65
0.0341,0.7047,0.6881,0.2396,-0.14,-2.59,6.37
0.0346,0.7056,0.6856,0.2406,-0.70,-2.38,6.09
0.0352,0.7042,0.6866,0.2420,-0.42,-2.59,6.30
0.0357,0.7066,0.6895,0.2406,-0.63,-2.59,6.30
0.0362,0.7081,0.6876,0.2411,-0.63,-2.80,5.67
0.0368,0.7076,0.6861,0.2401,-0.91,-2.45,6.79
0.0373,0.7076,0.6847,0.2406,-0.63,-2.24,5.74
0.0379,0.7076,0.6871,0.2420,-0.70,-3.01,6.44
0.0384,0.7081,0.6866,0.2401,-1.12,-2.45,5.53
0.0390,0.7081,0.6827,0.2411,-1.05,-3.15,6.23
0.0395,0.7042,0.6876,0.2406,-1.61,-2.24,5.95
0.0400,0.7032,0.6891,0.2396,-0.77,-3.29,6.02
0.0406,0.7027,0.6856,0.2406,-1.61,-2.59,5.53
0.0411,0.7042,0.6832,0.2420,-0.98,-3.43,5.88
0.0417,0.7086,0.6856,0.2455,-1.47,-2.87,5.32
0.0422,0.7086,0.6905,0.2450,-1.12,-3.22,5.74
0.0427,0.7056,0.6871,0.2445,-1.89,-2.87,5.81
