time_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
0.0000,0.7174,0.6427,0.2694,0.07,-1.05,-1.61
0.0006,0.7174,0.6403,0.2733,-0.42,-0.77,-1.54
0.0011,0.7188,0.6388,0.2699,-0.28,-0.91,-1.68
0.0017,0.7139,0.6393,0.2704,-0.42,-1.05,-1.68
0.0023,0.7159,0.6364,0.2728,-0.63,-0.98,-1.40
0.0028,0.7203,0.6359,0.2694,-0.42,-1.12,-1.61
0.0034,0.7174,0.6368,0.2669,-0.63,-0.77,-1.33
0.0039,0.7164,0.6354,0.2738,-0.98,-1.05,-1.47
0.0045,0.7154,0.6383,0.2743,-0.91,-0.63,-0.84
0.0051,0.7169,0.6373,0.2679,-0.98,-0.70,-1.19
0.0056,0.7193,0.6368,0.2728,-1.05,-0.49,-0.91
0.0062,0.7218,0.6364,0.2762,-1.19,-0.77,-0.70
0.0068,0.7218,0.6354,0.2718,-1.26,-0.28,-0.84
0.0073,0.7188,0.6339,0.2704,-1.54,-0.35,-0.49
0.0079,0.7174,0.6324,0.2752,-1.54,-0.56,-0.28
0.0085,0.7169,0.6324,0.2743,-1.75,-0.63,-0.49
0.0090,0.7183,0.6295,0.2684,-1.68,-0.56,0.07
0.0096,0.7198,0.6315,0.2704,-1.96,-0.35,-0.28
0.0101,0.7203,0.6315,0.2728,-1.96,-0.35,0.84
0.0107,0.7183,0.6261,0.2699,-2.17,-0.56,-0.14
0.0117,0.7174,0.6261,0.2699,-2.10,0.28,1.26
0.0128,0.7139,0.6271,0.2718,-2.52,-0.49,0.07
0.0138,0.7115,0.6285,0.2728,-2.24,0.42,1.68
0.0149,0.7159,0.6305,0.2713,-2.66,-0.42,0.14
0.0159,0.7164,0.6285,0.2708,-2.59,0.14,2.03
0.0169,0.7120,0.6290,0.2708,-2.94,-0.35,0.63
0.0180,0.7091,0.6271,0.2743,-2.87,0.49,2.03
0.0190,0.7091,0.6266,0.2762,-3.36,0.14,0.84
0.0200,0.7076,0.6281,0.2713,-3.29,0.35,2.31
0.0211,0.7096,0.6281,0.2704,-3.43,0.77,1.68
0.0221,0.7100,0.6266,0.2708,-3.71,0.21,2.31
0.0232,0.7066,0.6251,0.2699,-3.64,0.70,2.10
0.0242,0.7042,0.6266,0.2738,-3.50,0.14,2.31
0.0252,0.7052,0.6246,0.2747,-4.13,1.19,2.87
0.0263,0.7061,0.6246,0.2738,-3.85,0.21,2.66
0.0273,0.7052,0.6261,0.2777,-4.48,1.05,3.22
0.0283,0.7017,0.6251,0.2777,-3.64,0.21,2.38
0.0294,0.7022,0.6281,0.2772,-4.41,1.33,4.34
0.0304,0.7056,0.6285,0.2801,-4.48,0.49,2.10
0.0314,0.7081,0.6276,0.2786,-4.83,1.26,4.48
0.0315,0.7081,0.6256,0.2772,-4.76,0.49,2.73
0.0315,0.7061,0.6251,0.2757,-4.69,1.05,4.69
0.0315,0.7061,0.6256,0.2752,-5.11,0.84,3.08
0.0316,0.7061,0.6251,0.2757,-5.18,0.84,4.62
0.0316,0.7115,0.6271,0.2767,-5.74,1.19,3.64
0.0316,0.7159,0.6242,0.2772,-5.11,0.70,4.48
0.0317,0.7130,0.6246,0.2777,-5.81,1.68,4.48
0.0317,0.7086,0.6232,0.2801,-5.60,0.56,4.34
0.0317,0.7081,0.6198,0.2811,-6.09,1.40,4.90
0.0318,0.7076,0.6198,0.2840,-5.81,0.35,4.34
0.0318,0.7086,0.6202,0.2816,-6.44,1.96,5.53
0.0318,0.7100,0.6227,0.2772,-6.30,0.56,4.20
0.0319,0.7091,0.6242,0.2791,-6.37,1.75,6.16
0.0319,0.7086,0.6237,0.2791,-6.44,1.12,4.83
0.0319,0.7042,0.6193,0.2801,-6.86,1.19,5.67
0.0320,0.7066,0.6222,0.2821,-6.51,1.19,6.37
0.0320,0.7120,0.6242,0.2811,-7.49,1.40,4.90
0.0320,0.7139,0.6227,0.2777,-6.65,1.12,6.44
0.0321,0.7120,0.6256,0.2762,-8.12,1.54,5.11
0.0321,0.7120,0.6256,0.2757,-7.00,1.12,6.58
0.0328,0.7115,0.6242,0.2796,-8.26,1.82,5.67
0.0335,0.7086,0.6281,0.2821,-7.21,1.05,6.16
0.0341,0.7061,0.6281,0.2777,-8.33,1.61,5.95
0.0348,0.7037,0.6290,0.2811,-7.84,1.26,6.44
0.0355,0.7042,0.6305,0.2835,-8.33,1.61,6.51
0.0362,0.7066,0.6344,0.2801,-8.05,0.91,6.16
0.0369,0.7037,0.6398,0.2811,-8.40,1.82,6.93
0.0375,0.7032,0.6368,0.2840,-8.33,0.98,6.16
0.0382,0.7056,0.6339,0.2830,-8.33,1.75,7.42
0.0389,0.7032,0.6373,0.2816,-8.89,1.05,6.09
0.0396,0.7032,0.6398,0.2835,-8.19,1.68,7.70
0.0403,0.7032,0.6383,0.2835,-9.03,1.05,6.30
0.0409,0.6993,0.6403,0.2840,-8.33,1.68,7.98
0.0416,0.6954,0.6451,0.2835,-9.38,1.19,6.23
0.0423,0.6949,0.6456,0.2845,-9.45,1.68,6.86
0.0430,0.6993,0.6442,0.2845,-9.10,1.33,7.70
0.0436,0.6974,0.6446,0.2865,-9.38,1.33,7.14
0.0443,0.6974,0.6466,0.2889,-9.45,1.61,7.77
0.0450,0.7017,0.6490,0.2879,-9.59,1.68,7.49
0.0457,0.7003,0.6505,0.2835,-9.45,1.19,7.77
0.0462,0.6988,0.6510,0.2816,-9.52,1.96,7.91
0.0467,0.6998,0.6486,0.2889,-9.52,0.56,7.77
0.0473,0.7017,0.6505,0.2904,-9.73,2.03,8.33
0.0478,0.6998,0.6534,0.2840,-9.66,0.84,7.77
0.0483,0.7013,0.6534,0.2869,-9.45,1.89,8.82
0.0488,0.7027,0.6539,0.2908,-9.94,1.47,7.63
0.0494,0.7003,0.6520,0.2943,-9.45,1.82,9.17
0.0499,0.7027,0.6534,0.2948,-10.15,1.12,7.77
0.0504,0.7013,0.6534,0.2928,-9.66,1.68,9.17
0.0509,0.6998,0.6500,0.2918,-9.87,1.26,8.12
0.0515,0.7003,0.6544,0.2894,-9.80,0.98,8.82
0.0520,0.6964,0.6588,0.2933,-10.29,1.75,8.54
0.0525,0.6954,0.6564,0.2967,-9.94,0.42,8.68
0.0530,0.6988,0.6578,0.2923,-10.22,1.89,9.10
0.0536,0.6978,0.6573,0.2884,-10.08,0.70,8.75
0.0541,0.6978,0.6544,0.2928,-9.94,1.68,9.24
0.0546,0.7008,0.6549,0.2957,-10.15,0.84,8.61
0.0552,0.7013,0.6559,0.2938,-9.87,1.61,9.73
0.0557,0.7003,0.6544,0.2957,-10.36,0.77,8.47
0.0562,0.6998,0.6510,0.2948,-10.08,1.33,9.87
0.0567,0.7017,0.6515,0.2889,-10.36,0.77,8.68
0.0573,0.7037,0.6573,0.2918,-10.08,1.61,9.94
0.0578,0.7022,0.6627,0.2957,-10.36,0.84,8.61
0.0584,0.7017,0.6583,0.2938,-10.15,1.26,10.08
0.0589,0.6998,0.6549,0.2952,-10.64,1.19,9.24
0.0595,0.7008,0.6539,0.2957,-10.15,1.26,9.73
0.0600,0.7061,0.6534,0.2952,-10.57,0.98,9.52
0.0605,0.7066,0.6568,0.2952,-10.36,0.84,9.73
0.0611,0.7066,0.6539,0.2962,-10.50,1.05,9.31
0.0616,0.7061,0.6525,0.2948,-10.08,1.12,10.01
0.0622,0.7052,0.6544,0.2938,-10.64,0.49,9.59
0.0627,0.7091,0.6564,0.2933,-10.36,1.12,10.08
0.0632,0.7091,0.6559,0.2933,-10.43,0.84,9.73
0.0638,0.7047,0.6559,0.2943,-10.78,0.63,9.80
0.0643,0.7032,0.6549,0.2948,-10.43,0.63,9.73
0.0649,0.7042,0.6539,0.2972,-10.85,0.35,9.66
0.0654,0.7037,0.6559,0.2991,-10.43,0.70,10.08
0.0659,0.7047,0.6578,0.3011,-10.92,0.56,9.80
0.0665,0.7042,0.6564,0.3001,-10.36,0.35,10.08
0.0670,0.7017,0.6568,0.2996,-11.06,0.70,9.80
0.0677,0.6993,0.6627,0.3006,-10.29,0.42,9.80
0.0684,0.7008,0.6642,0.2977,-10.85,0.35,9.59
0.0691,0.7013,0.6612,0.2957,-10.43,0.35,10.43
0.0698,0.7013,0.6598,0.2948,-10.78,0.49,9.87
0.0705,0.7037,0.6588,0.2957,-10.50,-0.14,10.22
0.0712,0.7032,0.6559,0.2972,-10.78,0.84,9.80
0.0719,0.6998,0.6539,0.2962,-10.57,0.07,10.36
0.0726,0.6978,0.6544,0.2967,-11.06,0.63,9.66
0.0733,0.6988,0.6568,0.2977,-10.78,0.28,10.36
0.0740,0.6983,0.6573,0.2982,-10.85,0.28,9.66
0.0747,0.7037,0.6568,0.2967,-10.78,0.63,10.08
0.0754,0.7017,0.6534,0.2957,-10.85,-0.07,9.87
0.0761,0.7008,0.6539,0.2938,-10.71,0.91,11.13
0.0768,0.6983,0.6554,0.2943,-10.85,0.07,9.52
0.0775,0.6969,0.6549,0.3016,-10.78,0.42,10.71
0.0782,0.6993,0.6544,0.3021,-11.13,0.14,9.80
0.0789,0.6978,0.6520,0.3006,-10.64,0.28,10.36
0.0796,0.6988,0.6520,0.3026,-10.92,0.07,9.87
0.0803,0.7032,0.6539,0.3055,-10.71,0.21,10.64
0.0810,0.6998,0.6549,0.3006,-10.85,0.28,10.01
0.0814,0.6983,0.6568,0.2996,-10.85,0.14,10.71
0.0819,0.7022,0.6564,0.3021,-11.13,0.42,10.22
0.0824,0.7027,0.6520,0.2991,-11.06,-0.07,10.36
0.0829,0.7027,0.6544,0.2967,-11.20,0.35,10.36
0.0833,0.7042,0.6568,0.2952,-10.92,0.21,10.64
0.0838,0.7013,0.6544,0.2952,-11.06,0.07,10.22
0.0843,0.7003,0.6544,0.2982,-10.99,-0.07,10.22
0.0847,0.7037,0.6554,0.3035,-10.85,0.56,10.71
0.0852,0.7027,0.6544,0.3026,-10.99,-0.21,10.15
0.0857,0.7008,0.6564,0.3045,-11.06,0.00,10.71
0.0861,0.6988,0.6554,0.3021,-10.85,-0.14,10.71
0.0866,0.6988,0.6544,0.3026,-11.13,0.70,10.43
0.0871,0.6983,0.6539,0.3030,-11.20,-0.28,10.57
0.0876,0.6964,0.6554,0.3011,-11.20,1.12,10.78
0.0880,0.6949,0.6564,0.3040,-11.06,-0.14,10.43
0.0885,0.6959,0.6573,0.3050,-11.06,1.12,10.57
0.0890,0.6978,0.6525,0.3055,-11.06,-0.14,10.43
0.0894,0.6988,0.6495,0.3035,-11.13,0.91,10.85
0.0899,0.6993,0.6525,0.3011,-11.27,-0.21,10.50
0.0904,0.6969,0.6544,0.3055,-11.20,1.05,10.99
0.0909,0.6983,0.6510,0.3055,-11.06,-0.07,10.36
0.0913,0.7008,0.6515,0.3016,-11.34,0.77,11.20
0.0918,0.7013,0.6549,0.3055,-10.99,0.21,10.22
0.0923,0.7022,0.6510,0.3060,-11.34,0.91,11.20
0.0927,0.6983,0.6490,0.3026,-11.34,0.28,10.43
0.0932,0.7017,0.6490,0.3021,-11.34,0.91,11.34
0.0937,0.7037,0.6471,0.3045,-11.41,0.56,10.57
0.0941,0.7022,0.6476,0.3070,-11.55,0.56,10.99
0.0946,0.7042,0.6505,0.3045,-11.48,0.56,10.71
0.0951,0.7032,0.6490,0.3026,-11.20,0.56,10.92
0.0955,0.7017,0.6437,0.3021,-11.83,1.19,10.78
0.0960,0.7013,0.6451,0.3035,-11.20,0.14,11.13
0.0965,0.7047,0.6481,0.3030,-11.83,1.61,10.92
0.0969,0.7032,0.6466,0.3016,-11.13,0.35,11.06
0.0974,0.6993,0.6476,0.2991,-11.83,1.26,11.13
0.0979,0.7017,0.6500,0.2987,-11.69,0.56,10.71
0.0984,0.7042,0.6476,0.2996,-12.04,1.54,11.48
