time_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
0.000000,-0.3704,-1.0097,-0.0127,3.64,2.17,12.11
0.000592,-0.3699,-1.0111,-0.0176,2.59,2.17,14.07
0.001189,-0.3699,-1.0111,-0.0190,3.36,2.10,12.53
0.001786,-0.3709,-1.0116,-0.0200,2.31,1.96,15.19
0.002383,-0.3689,-1.0111,-0.0205,3.36,1.68,12.95
0.002980,-0.3723,-1.0097,-0.0190,2.31,2.24,14.98
0.003577,-0.3753,-1.0102,-0.0195,3.08,1.47,14.63
0.004174,-0.3728,-1.0097,-0.0249,2.10,2.24,15.26
0.004771,-0.3762,-1.0111,-0.0259,2.94,1.40,15.33
0.005368,-0.3777,-1.0097,-0.0244,2.24,2.24,15.89
0.005965,-0.3767,-1.0063,-0.0244,2.73,1.12,15.82
0.006563,-0.3738,-1.0033,-0.0249,2.24,1.89,16.66
0.007160,-0.3762,-1.0019,-0.0293,2.24,1.26,16.87
0.007757,-0.3802,-0.9999,-0.0293,1.89,2.03,17.08
0.008354,-0.3806,-1.0014,-0.0268,1.89,1.19,17.29
0.008951,-0.3831,-0.9994,-0.0268,2.03,1.75,17.50
0.009548,-0.3836,-0.9936,-0.0249,1.75,0.91,18.06
0.010145,-0.3850,-0.9931,-0.0259,1.96,1.68,17.92
0.010742,-0.3860,-0.9936,-0.0264,0.98,1.33,18.62
0.011714,-0.3875,-0.9902,-0.0234,1.96,1.47,18.06
0.012311,-0.3899,-0.9872,-0.0234,0.56,1.26,19.46
0.012908,-0.3919,-0.9892,-0.0229,1.61,1.33,18.20
0.013505,-0.3928,-0.9872,-0.0239,0.14,1.33,19.67
0.014102,-0.3953,-0.9823,-0.0244,1.26,0.91,19.11
0.014699,-0.4006,-0.9799,-0.0234,0.07,0.91,20.16
0.015296,-0.4031,-0.9897,-0.0244,-0.42,0.98,20.58
0.015893,-0.4055,-0.9897,-0.0234,0.42,1.19,20.16
0.016490,-0.4109,-0.9858,-0.0239,-0.42,1.12,20.79
0.017087,-0.4143,-0.9833,-0.0224,0.21,1.19,21.42
0.017685,-0.4163,-0.9848,-0.0215,-0.77,0.77,21.07
0.018282,-0.4182,-0.9848,-0.0244,-0.63,1.40,22.12
0.018879,-0.4192,-0.9823,-0.0268,-0.49,0.84,21.00
0.019476,-0.4231,-0.9809,-0.0268,-1.54,1.05,22.40
0.020073,-0.4329,-0.9804,-0.0249,-0.98,0.70,21.70
0.020670,-0.4358,-0.9789,-0.0239,-1.89,1.54,23.10
0.021267,-0.4343,-0.9799,-0.0234,-1.19,0.35,22.12
0.021864,-0.4358,-0.9838,-0.0239,-2.31,1.19,23.94
0.022461,-0.4392,-0.9828,-0.0239,-1.75,0.63,22.68
0.023433,-0.4402,-0.9819,-0.0254,-2.52,0.70,24.64
0.024030,-0.4407,-0.9789,-0.0283,-2.45,0.84,23.10
0.024627,-0.4426,-0.9760,-0.0283,-2.59,0.84,25.06
0.025224,-0.4426,-0.9740,-0.0317,-3.08,0.77,24.01
0.025821,-0.4460,-0.9721,-0.0307,-3.15,1.05,26.18
0.026418,-0.4494,-0.9721,-0.0283,-3.78,0.91,24.15
0.027015,-0.4504,-0.9711,-0.0322,-3.57,0.70,27.58
0.027612,-0.4514,-0.9721,-0.0351,-4.20,0.70,25.20
0.028209,-0.4519,-0.9711,-0.0361,-3.85,0.63,28.56
0.028806,-0.4514,-0.9711,-0.0317,-4.90,0.98,25.55
0.029404,-0.4519,-0.9697,-0.0283,-3.92,0.70,29.54
0.030001,-0.4524,-0.9623,-0.0327,-5.53,1.12,26.60
0.030598,-0.4553,-0.9604,-0.0361,-4.41,0.77,30.80
0.031195,-0.4592,-0.9579,-0.0386,-6.65,1.12,27.72
0.031792,-0.4597,-0.9521,-0.0410,-4.97,1.12,31.99
0.032389,-0.4587,-0.9457,-0.0405,-6.93,0.77,28.91
0.032986,-0.4602,-0.9404,-0.0386,-5.46,1.19,32.83
0.033583,-0.4651,-0.9389,-0.0395,-7.42,0.77,30.52
0.034180,-0.4690,-0.9340,-0.0468,-6.51,2.03,34.02
