time_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
0.000000,-0.3660,-0.9536,-0.0185,-2.24,-0.28,-2.52
0.000597,-0.3631,-0.9526,-0.0181,-1.47,-0.63,-1.61
0.001194,-0.3650,-0.9536,-0.0185,-1.89,0.28,-3.01
0.001791,-0.3626,-0.9584,-0.0166,-1.82,-0.14,-3.22
0.002388,-0.3670,-0.9575,-0.0146,-1.68,-0.42,-3.57
0.002985,-0.3650,-0.9609,-0.0146,-1.40,-0.91,-0.98
0.003582,-0.3592,-0.9594,-0.0127,-1.54,0.21,-3.57
0.004179,-0.3606,-0.9575,-0.0181,-1.96,-0.63,-0.49
0.004776,-0.3640,-0.9570,-0.0215,-1.40,0.00,-3.85
0.005374,-0.3597,-0.9584,-0.0190,-1.82,-0.91,-0.14
0.006836,-0.3597,-0.9604,-0.0166,-1.33,-0.28,-3.85
0.007433,-0.3621,-0.9560,-0.0171,-2.03,-1.12,0.14
0.008030,-0.3606,-0.9531,-0.0156,-1.26,-0.35,-4.20
0.008627,-0.3645,-0.9536,-0.0161,-1.89,-0.49,0.49
0.009224,-0.3645,-0.9545,-0.0190,-1.33,-0.77,-4.41
0.009821,-0.3616,-0.9545,-0.0146,-1.61,-0.84,0.49
0.010418,-0.3611,-0.9565,-0.0117,-1.54,-0.35,-4.34
0.011015,-0.3636,-0.9560,-0.0185,-1.75,-0.35,1.12
0.011613,-0.3675,-0.9545,-0.0190,-1.82,-0.35,-4.55
0.012210,-0.3660,-0.9555,-0.0166,-1.26,-0.56,1.05
0.012807,-0.3626,-0.9565,-0.0171,-2.17,-0.35,-4.34
0.013404,-0.3626,-0.9555,-0.0142,-1.26,-0.77,1.19
0.014001,-0.3675,-0.9540,-0.0127,-2.17,-0.56,-4.34
0.014598,-0.3660,-0.9570,-0.0146,-1.05,-0.70,1.05
0.015195,-0.3611,-0.9575,-0.0156,-2.03,-0.70,-3.92
0.015792,-0.3616,-0.9565,-0.0161,-1.19,-0.42,0.84
0.016389,-0.3626,-0.9565,-0.0122,-2.17,-0.84,-3.71
0.016986,-0.3640,-0.9536,-0.0122,-1.26,-0.21,0.70
0.017583,-0.3636,-0.9511,-0.0171,-1.89,-0.84,-3.50
0.018555,-0.3670,-0.9550,-0.0200,-1.54,-0.35,0.77
0.019152,-0.3704,-0.9575,-0.0176,-1.89,-1.12,-3.15
0.019749,-0.3655,-0.9545,-0.0176,-1.68,0.00,0.70
0.020346,-0.3650,-0.9531,-0.0185,-1.75,-0.77,-2.87
0.020943,-0.3694,-0.9540,-0.0176,-1.89,-0.35,0.42
0.021540,-0.3709,-0.9545,-0.0195,-2.03,-0.35,-2.45
0.022137,-0.3694,-0.9521,-0.0220,-1.68,-0.49,0.49
0.022734,-0.3665,-0.9501,-0.0215,-1.96,-0.35,-1.82
0.023332,-0.3636,-0.9526,-0.0171,-2.03,-0.70,0.14
0.023929,-0.3640,-0.9550,-0.0181,-2.17,-0.49,-1.40
0.024526,-0.3675,-0.9540,-0.0205,-1.82,-1.05,0.07
0.025123,-0.3670,-0.9536,-0.0210,-2.10,-0.07,-1.26
0.025720,-0.3650,-0.9516,-0.0215,-1.96,-1.05,-0.42
0.026317,-0.3660,-0.9492,-0.0200,-2.03,-0.14,-0.91
0.026914,-0.3704,-0.9501,-0.0171,-2.10,-0.91,0.14
0.027511,-0.3738,-0.9511,-0.0185,-1.61,-0.14,-1.12
0.028108,-0.3694,-0.9501,-0.0195,-2.31,-0.84,0.07
0.028705,-0.3660,-0.9487,-0.0181,-1.89,0.07,-0.21
0.029302,-0.3675,-0.9482,-0.0181,-2.24,-0.63,0.14
0.029302,-0.3684,-0.9506,-0.0156,-1.89,-0.21,-0.07
0.029894,-0.3665,-0.9516,-0.0142,-2.73,-0.84,0.28
0.030491,-0.3640,-0.9496,-0.0142,-1.89,-0.35,-0.28
0.031088,-0.3655,-0.9482,-0.0142,-2.31,-0.35,0.56
0.031685,-0.3689,-0.9487,-0.0146,-2.03,-0.07,-0.14
0.032282,-0.3665,-0.9506,-0.0151,-2.52,-0.35,0.84
0.032879,-0.3636,-0.9516,-0.0137,-1.89,-0.28,0.07
0.033476,-0.3665,-0.9516,-0.0122,-2.52,-0.63,0.98
0.034073,-0.3655,-0.9536,-0.0107,-2.24,-0.07,0.70
0.034671,-0.3680,-0.9536,-0.0117,-2.52,-0.07,1.19
0.035268,-0.3670,-0.9540,-0.0102,-2.10,-1.05,0.42
0.035865,-0.3684,-0.9540,-0.0098,-2.45,0.07,1.33
0.036462,-0.3704,-0.9540,-0.0102,-2.24,-0.63,0.77
0.037059,-0.3689,-0.9536,-0.0088,-2.59,-0.21,1.47
0.037656,-0.3699,-0.9511,-0.0098,-2.31,-0.28,1.12
0.038253,-0.3714,-0.9516,-0.0093,-2.66,0.21,1.89
0.038850,-0.3694,-0.9575,-0.0054,-2.52,-0.07,1.12
0.039447,-0.3694,-0.9599,-0.0073,-2.17,-0.07,1.82
0.040044,-0.3660,-0.9604,-0.0117,-2.87,0.14,1.47
0.041016,-0.3640,-0.9589,-0.0142,-2.24,-0.21,1.89
0.041613,-0.3699,-0.9555,-0.0146,-2.59,0.07,1.61
0.042210,-0.3694,-0.9589,-0.0122,-2.31,0.14,1.96
0.042807,-0.3660,-0.9614,-0.0063,-3.01,0.35,1.54
0.043404,-0.3655,-0.9594,-0.0039,-2.10,0.14,2.45
0.044001,-0.3675,-0.9628,-0.0078,-2.45,1.05,2.52
0.044598,-0.3665,-0.9653,-0.0093,-2.73,-0.28,1.89
0.045195,-0.3680,-0.9658,-0.0093,-2.59,1.05,2.73
0.045793,-0.3704,-0.9662,-0.0102,-2.38,-0.49,1.96
0.046390,-0.3699,-0.9667,-0.0083,-2.80,0.98,2.94
0.046987,-0.3714,-0.9662,-0.0049,-2.24,-0.28,2.17
0.047584,-0.3709,-0.9692,-0.0078,-2.73,0.91,3.01
0.048181,-0.3743,-0.9736,-0.0073,-2.24,-0.21,2.03
0.048778,-0.3767,-0.9736,-0.0039,-2.45,1.12,3.50
0.049375,-0.3762,-0.9692,-0.0054,-2.45,0.00,1.96
0.049972,-0.3797,-0.9701,-0.0078,-2.38,1.05,3.71
0.050569,-0.3797,-0.9721,-0.0078,-2.31,0.21,1.61
0.051166,-0.3787,-0.9716,-0.0073,-2.31,0.91,3.99
0.051763,-0.3797,-0.9697,-0.0073,-2.59,0.35,1.89
0.052735,-0.3782,-0.9682,-0.0049,-1.61,0.70,3.78
0.053332,-0.3787,-0.9799,-0.0015,-1.68,0.91,3.57
0.053929,-0.3762,-0.9784,-0.0010,-3.01,0.35,2.94
0.054526,-0.3806,-0.9760,-0.0024,-1.68,0.63,3.71
0.055123,-0.3845,-0.9784,-0.0039,-2.59,0.77,2.38
0.055720,-0.3816,-0.9809,-0.0044,-1.68,1.05,4.13
0.056317,-0.3802,-0.9784,-0.0005,-2.59,0.70,2.87
0.056914,-0.3816,-0.9789,-0.0024,-1.96,0.49,4.20
0.057512,-0.3821,-0.9814,-0.0054,-2.31,0.91,2.31
0.058109,-0.3811,-0.9833,0.0005,-1.68,0.98,4.27
0.058706,-0.3831,-0.9862,0.0029,-2.38,0.70,2.59
0.059303,-0.3845,-0.9872,-0.0020,-1.68,0.63,4.55
0.059900,-0.3855,-0.9897,-0.0024,-2.10,0.98,2.31
0.060497,-0.3855,-0.9892,0.0039,-1.54,0.77,4.41
0.061094,-0.3880,-0.9858,0.0015,-2.38,1.19,2.73
0.061691,-0.3899,-0.9848,-0.0020,-1.19,0.35,4.62
0.062288,-0.3875,-0.9887,0.0000,-2.17,1.40,2.73
0.062885,-0.3845,-0.9862,-0.0010,-1.54,0.63,4.83
0.063482,-0.3841,-0.9804,-0.0044,-1.96,1.40,2.45
0.064453,-0.3865,-0.9848,-0.0034,-1.61,0.63,4.62
0.065050,-0.3894,-0.9897,-0.0015,-1.54,1.54,2.38
0.065647,-0.3899,-0.9853,-0.0024,-1.61,0.84,4.41
0.066244,-0.3948,-0.9814,-0.0015,-1.47,1.26,2.87
0.066841,-0.3938,-0.9867,-0.0044,-1.75,0.56,4.76
0.067438,-0.3909,-0.9853,-0.0039,-1.19,1.75,2.73
0.068035,-0.3889,-0.9848,0.0000,-1.75,0.21,4.55
0.068632,-0.3875,-0.9848,-0.0005,-1.12,1.96,3.01
0.069230,-0.3919,-0.9833,-0.0020,-1.68,0.14,4.62
0.069827,-0.3938,-0.9833,-0.0034,-0.98,2.24,3.01
0.070424,-0.3938,-0.9814,-0.0024,-2.10,0.70,4.76
0.071021,-0.3904,-0.9789,0.0010,-0.70,1.89,3.22
0.071618,-0.3894,-0.9794,0.0015,-1.89,0.91,4.34
0.072215,-0.3938,-0.9794,-0.0024,-0.70,1.61,3.64
0.072812,-0.3933,-0.9809,-0.0020,-1.68,1.33,3.99
0.073409,-0.3933,-0.9799,-0.0020,-0.91,1.68,4.06
0.074006,-0.3924,-0.9789,-0.0029,-1.75,1.33,4.20
0.074603,-0.3894,-0.9794,-0.0005,-1.05,1.54,4.20
0.075200,-0.3889,-0.9775,-0.0044,-1.75,1.47,4.20
0.075200,-0.3899,-0.9775,0.1215,-0.77,1.61,4.27
0.075793,-0.3855,-0.9780,0.0034,-1.68,1.40,4.69
0.076390,-0.3860,-0.9750,0.0034,-1.12,1.75,3.64
0.076987,-0.3884,-0.9706,0.0000,-1.61,1.47,4.97
0.077584,-0.3875,-0.9760,0.0039,-1.33,1.47,4.13
0.078181,-0.3889,-0.9794,0.0044,-1.61,1.82,4.62
0.078778,-0.3894,-0.9750,0.0024,-1.33,1.40,4.13
0.079375,-0.3860,-0.9716,0.0015,-1.54,2.38,4.55
0.079973,-0.3875,-0.9687,0.0005,-1.26,1.19,4.97
0.080570,-0.3889,-0.9716,0.0034,-1.89,3.01,4.06
0.081167,-0.3850,-0.9726,0.0049,-1.19,0.84,5.18
0.081764,-0.3855,-0.9706,0.0107,-1.75,3.36,4.20
0.082361,-0.3889,-0.9692,0.0137,-1.05,1.12,5.25
0.082958,-0.3914,-0.9687,0.0117,-1.82,3.22,4.27
0.083555,-0.3889,-0.9711,0.0107,-1.19,1.19,5.32
0.084152,-0.3884,-0.9731,0.0083,-1.75,3.43,4.27
0.084749,-0.3875,-0.9726,0.0078,-1.19,1.96,5.04
0.085346,-0.3855,-0.9731,0.0117,-1.89,3.29,4.90
0.085943,-0.3860,-0.9745,0.0112,-1.40,1.82,4.83
0.086914,-0.3831,-0.9750,0.0132,-1.61,3.50,5.11
0.087511,-0.3889,-0.9701,0.0122,-1.54,3.29,4.34
0.088108,-0.3875,-0.9682,0.0137,-2.03,2.38,5.46
