time_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
0.000000,-0.6817,0.7642,0.0849,0.21,-2.10,4.90
0.000597,-0.6852,0.7637,0.0849,-0.91,-2.03,3.57
0.001194,-0.6861,0.7642,0.0825,0.07,-1.68,4.27
0.001791,-0.6866,0.7613,0.0800,-0.49,-2.17,3.85
0.002388,-0.6852,0.7584,0.0820,-0.14,-1.26,4.34
0.002985,-0.6852,0.7598,0.0849,-0.35,-2.31,3.57
0.003582,-0.6886,0.7632,0.0874,-0.35,-1.33,4.27
0.004179,-0.6881,0.7623,0.0913,-0.21,-2.38,3.64
0.004776,-0.6856,0.7613,0.0898,-0.21,-2.17,4.27
0.005373,-0.6856,0.7603,0.0825,-0.07,-2.03,3.29
0.005970,-0.6866,0.7603,0.0810,-0.35,-2.10,4.34
0.006567,-0.6856,0.7603,0.0805,0.07,-2.17,2.94
0.007164,-0.6847,0.7598,0.0830,-0.35,-1.75,4.55
0.007761,-0.6861,0.7623,0.0878,0.28,-2.45,2.66
0.008358,-0.6866,0.7627,0.0844,-0.21,-1.89,4.76
0.008955,-0.6866,0.7618,0.0839,0.28,-2.10,2.38
0.009552,-0.6876,0.7613,0.0864,-0.07,-1.68,4.55
0.010149,-0.6895,0.7662,0.0854,0.35,-2.03,2.24
0.010746,-0.6861,0.7662,0.0854,0.07,-1.82,4.55
0.010746,-0.6827,0.7637,0.0864,0.56,-1.82,2.24
0.011340,-0.6852,0.7676,0.0869,0.00,-2.24,4.76
0.011937,-0.6852,0.7715,0.0844,0.28,-1.96,1.68
0.012534,-0.6822,0.7725,0.0839,0.63,-2.24,4.90
0.013131,-0.6798,0.7720,0.0898,0.35,-2.03,1.75
0.013728,-0.6832,0.7691,0.0898,0.84,-2.17,4.76
0.014325,-0.6827,0.7710,0.0844,0.56,-1.68,1.26
0.014922,-0.6764,0.7749,0.0844,0.98,-2.45,4.62
0.015519,-0.6764,0.7701,0.0825,0.91,-1.82,4.41
0.016116,-0.6734,0.7706,0.0805,0.49,-2.45,1.33
0.016713,-0.6764,0.7715,0.0849,0.70,-1.47,4.20
0.017310,-0.6769,0.7686,0.0844,0.77,-2.45,1.54
0.017907,-0.6773,0.7691,0.0825,1.05,-1.61,3.57
0.018504,-0.6734,0.7686,0.0830,0.98,-2.59,1.82
0.019101,-0.6725,0.7691,0.0830,1.12,-1.96,3.99
0.019698,-0.6778,0.7681,0.0839,0.91,-2.31,1.40
