time_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
0.000000,-0.7047,0.7164,0.1171,-0.77,-2.17,-0.35
0.000595,-0.7076,0.7139,0.1157,-0.21,-1.75,-0.07
0.001192,-0.7086,0.7110,0.1137,-0.77,-1.82,-0.63
0.001789,-0.7066,0.7125,0.1152,-0.14,-1.40,0.28
0.002386,-0.7096,0.7144,0.1186,-0.56,-1.96,-0.63
0.002983,-0.7086,0.7139,0.1196,0.00,-1.82,-0.49
0.003580,-0.7061,0.7154,0.1176,-0.56,-1.96,-0.49
0.004177,-0.7091,0.7174,0.1152,0.70,-2.24,-1.12
0.004773,-0.7144,0.7154,0.1166,-0.77,-2.24,-0.14
0.005370,-0.7183,0.7169,0.1103,0.98,-2.17,-1.19
0.005967,-0.7144,0.7178,0.1200,-0.49,-1.96,-0.35
0.006564,-0.7149,0.7139,0.1225,-0.56,-2.31,0.07
0.007161,-0.7164,0.7144,0.1191,1.05,-2.59,-1.54
0.007758,-0.7149,0.7149,0.1210,-0.14,-1.96,-0.28
0.008355,-0.7164,0.7164,0.1240,0.70,-2.52,-1.40
0.008951,-0.7164,0.7139,0.1186,0.00,-2.24,-0.28
0.009548,-0.7159,0.7110,0.1127,1.26,-2.52,-2.17
0.010145,-0.7174,0.7130,0.1191,0.14,-2.31,-0.49
0.010742,-0.7164,0.7159,0.1210,0.63,-2.59,-1.89
0.011718,-0.7135,0.7154,0.1181,0.77,-2.24,-0.49
0.012314,-0.7144,0.7154,0.1225,0.49,-2.31,-2.03
0.012911,-0.7183,0.7188,0.1205,1.40,-3.01,-0.91
0.013508,-0.7169,0.7193,0.1181,0.35,-2.38,-1.40
0.014105,-0.7100,0.7164,0.1205,1.68,-3.22,-0.98
0.014702,-0.7096,0.7193,0.1230,0.21,-2.45,-1.61
0.015299,-0.7135,0.7188,0.1196,1.68,-3.08,-0.84
0.015896,-0.7110,0.7154,0.1137,0.56,-3.01,-1.61
0.016492,-0.7110,0.7178,0.1152,1.40,-3.15,-1.26
0.017089,-0.7144,0.7183,0.1142,1.12,-2.94,-1.82
0.017686,-0.7144,0.7203,0.1157,1.54,-3.08,-1.75
0.018283,-0.7144,0.7188,0.1171,1.19,-3.57,-2.03
0.018880,-0.7169,0.7188,0.1147,1.26,-2.87,-1.33
0.019477,-0.7178,0.7203,0.1147,1.40,-3.43,-2.03
0.020074,-0.7164,0.7213,0.1171,1.47,-2.80,-1.54
0.020670,-0.7149,0.7222,0.1176,1.68,-3.71,-2.24
0.021267,-0.7135,0.7208,0.1137,1.68,-3.08,-1.40
0.021864,-0.7125,0.7178,0.1152,1.40,-3.22,-2.45
0.022461,-0.7139,0.7193,0.1205,1.89,-3.50,-1.40
0.023437,-0.7188,0.7242,0.1191,1.54,-3.22,-2.66
0.024033,-0.7203,0.7247,0.1127,2.10,-3.85,-1.47
0.024630,-0.7208,0.7271,0.1113,1.40,-2.94,-2.94
0.025227,-0.7218,0.7271,0.1142,2.45,-4.20,-1.61
0.025824,-0.7218,0.7247,0.1166,1.33,-2.94,-3.15
0.026421,-0.7222,0.7227,0.1176,2.38,-4.06,-1.47
0.027018,-0.7203,0.7237,0.1215,1.40,-2.94,-3.01
0.027615,-0.7188,0.7271,0.1157,2.52,-3.85,-1.61
