time_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
0.0000,0.7086,-0.7393,0.1113,-6.65,-3.01,4.69
0.0005,0.7096,-0.7408,0.1098,-6.30,-2.87,6.02
0.0009,0.7071,-0.7388,0.1108,-6.72,-2.66,5.11
0.0014,0.7056,-0.7340,0.1122,-6.16,-3.08,5.81
0.0019,0.7086,-0.7340,0.1113,-7.14,-2.03,5.67
0.0024,0.7130,-0.7340,0.1157,-6.58,-3.08,5.74
0.0028,0.7105,-0.7325,0.1113,-7.28,-2.94,5.88
0.0033,0.7061,-0.7340,0.1078,-6.65,-1.68,6.37
0.0038,0.7066,-0.7300,0.1049,-7.28,-2.31,6.58
0.0042,0.7100,-0.7296,0.1049,-6.93,-1.82,6.37
0.0047,0.7130,-0.7335,0.1074,-7.56,-2.31,6.72
0.0052,0.7154,-0.7320,0.1059,-7.00,-1.82,6.86
0.0057,0.7144,-0.7300,0.1049,-7.42,-2.10,6.72
0.0061,0.7149,-0.7320,0.1054,-7.28,-1.54,7.28
0.0066,0.7169,-0.7291,0.1054,-7.63,-1.82,7.21
0.0071,0.7169,-0.7296,0.1044,-7.84,-1.82,7.35
0.0076,0.7139,-0.7300,0.1059,-7.70,-1.68,7.35
0.0080,0.7110,-0.7310,0.1093,-7.98,-1.33,7.91
0.0085,0.7130,-0.7305,0.1083,-7.77,-1.68,7.28
0.0090,0.7144,-0.7257,0.1039,-7.98,-1.89,7.84
0.0098,0.7125,-0.7237,0.1059,-7.98,-0.91,8.05
0.0106,0.7125,-0.7213,0.1069,-7.91,-1.68,8.26
0.0113,0.7149,-0.7237,0.1064,-8.05,-0.70,8.75
0.0121,0.7169,-0.7257,0.1127,-7.98,-1.26,8.19
0.0129,0.7178,-0.7261,0.1118,-8.33,-0.77,8.47
0.0137,0.7183,-0.7276,0.1108,-7.98,-1.40,8.61
0.0145,0.7193,-0.7252,0.1122,-8.47,-0.21,9.66
0.0153,0.7203,-0.7247,0.1088,-7.98,-1.54,8.54
0.0161,0.7188,-0.7252,0.1054,-8.19,-0.07,9.59
0.0169,0.7188,-0.7213,0.1035,-8.12,-0.84,8.96
0.0177,0.7222,-0.7208,0.1069,-8.40,-0.42,9.66
0.0185,0.7222,-0.7237,0.1103,-8.19,-0.28,9.52
0.0193,0.7222,-0.7222,0.1093,-8.54,-0.14,10.08
0.0201,0.7232,-0.7222,0.1035,-8.40,-0.28,9.52
0.0209,0.7242,-0.7193,0.1010,-8.54,-0.42,10.08
0.0217,0.7281,-0.7149,0.1030,-8.40,0.00,10.22
0.0224,0.7300,-0.7159,0.1030,-8.82,-0.56,10.01
0.0232,0.7252,-0.7183,0.1010,-8.26,0.70,11.13
0.0240,0.7261,-0.7227,0.1015,-8.61,-0.49,10.08
0.0248,0.7281,-0.7218,0.1020,-7.91,0.91,11.41
0.0252,0.7271,-0.7203,0.0996,-8.96,-0.14,10.43
0.0255,0.7291,-0.7193,0.1010,-8.26,0.70,11.48
0.0258,0.7271,-0.7188,0.0981,-8.82,0.00,10.71
0.0262,0.7271,-0.7125,0.0947,-8.96,0.42,11.06
0.0265,0.7305,-0.7125,0.0937,-8.33,0.63,12.04
0.0268,0.7257,-0.7149,0.0956,-8.82,0.56,11.27
0.0272,0.7222,-0.7164,0.0947,-8.54,0.77,12.18
0.0275,0.7257,-0.7115,0.0971,-8.82,1.19,11.69
0.0278,0.7227,-0.7100,0.0981,-8.54,0.98,11.90
0.0282,0.7198,-0.7139,0.0976,-8.54,1.75,12.18
0.0285,0.7164,-0.7174,0.0927,-8.47,0.91,12.25
0.0288,0.7169,-0.7183,0.0908,-8.68,1.68,12.32
0.0292,0.7178,-0.7159,0.0942,-8.61,0.91,12.11
0.0295,0.7178,-0.7120,0.0947,-8.54,2.10,12.74
0.0299,0.7218,-0.7105,0.0966,-9.03,0.84,12.04
0.0302,0.7208,-0.7105,0.0927,-8.33,2.10,13.30
0.0305,0.7193,-0.7105,0.0917,-8.82,1.33,11.83
0.0309,0.7193,-0.7125,0.0927,-8.68,2.52,13.93
0.0312,0.7188,-0.7110,0.0947,-8.89,1.47,11.83
0.0315,0.7174,-0.7066,0.0956,-8.40,2.45,13.86
0.0326,0.7135,-0.7076,0.0937,-9.24,1.82,11.97
0.0338,0.7149,-0.7120,0.0922,-8.26,2.24,13.86
0.0349,0.7174,-0.7135,0.0956,-9.10,2.66,12.46
0.0360,0.7154,-0.7154,0.0976,-8.12,2.45,13.93
0.0371,0.7149,-0.7130,0.0961,-9.17,2.80,12.67
0.0382,0.7139,-0.7076,0.0961,-8.40,2.80,13.58
0.0394,0.7178,-0.7115,0.0986,-8.89,3.22,13.16
0.0405,0.7203,-0.7105,0.1000,-8.61,2.45,13.09
0.0416,0.7154,-0.7081,0.0937,-8.96,3.43,13.44
0.0427,0.7178,-0.7100,0.0893,-8.47,2.73,13.30
0.0438,0.7222,-0.7091,0.0913,-8.68,3.43,13.72
0.0450,0.7213,-0.7110,0.0952,-8.82,2.80,12.88
0.0461,0.7218,-0.7105,0.0947,-8.82,3.78,14.14
0.0472,0.7237,-0.7110,0.0903,-8.96,2.94,12.88
0.0483,0.7247,-0.7149,0.0893,-8.47,3.85,13.86
0.0494,0.7281,-0.7139,0.0903,-9.31,3.22,12.74
0.0506,0.7271,-0.7125,0.0956,-8.12,3.92,14.56
0.0517,0.7237,-0.7105,0.0976,-9.24,3.15,12.46
0.0528,0.7237,-0.7096,0.0942,-8.19,4.48,14.63
0.0539,0.7291,-0.7139,0.0908,-9.17,3.71,12.81
0.0545,0.7286,-0.7086,0.0825,-8.54,3.57,12.88
0.0551,0.7276,-0.7081,0.0849,-8.40,3.92,13.93
0.0556,0.7300,-0.7091,0.0888,-8.68,4.41,13.23
0.0562,0.7300,-0.7110,0.0878,-8.82,4.55,14.14
0.0568,0.7296,-0.7125,0.0844,-8.68,4.13,13.44
0.0573,0.7325,-0.7110,0.0844,-8.89,4.55,13.65
0.0579,0.7330,-0.7105,0.0874,-8.47,4.69,13.86
0.0584,0.7325,-0.7096,0.0859,-8.68,4.34,13.51
0.0590,0.7310,-0.7096,0.0859,-8.40,4.69,13.93
0.0596,0.7335,-0.7096,0.0854,-9.17,5.11,13.72
0.0601,0.7388,-0.7076,0.0810,-8.47,4.69,14.21
0.0607,0.7354,-0.7066,0.0825,-8.75,5.39,13.44
0.0613,0.7354,-0.7081,0.0893,-8.75,4.69,14.21
0.0618,0.7369,-0.7096,0.0878,-8.68,5.25,13.58
0.0624,0.7340,-0.7110,0.0859,-8.54,5.18,14.07
0.0630,0.7349,-0.7076,0.0859,-8.61,5.53,13.65
0.0635,0.7379,-0.7032,0.0839,-8.47,5.32,14.56
0.0641,0.7379,-0.7047,0.0834,-8.40,5.39,13.58
0.0647,0.7398,-0.7056,0.0869,-8.33,5.25,14.35
0.0652,0.7418,-0.7071,0.0854,-8.68,5.04,13.65
0.0672,0.7466,-0.7076,0.0834,-8.40,5.81,14.63
0.0692,0.7447,-0.7066,0.0864,-7.98,5.25,14.49
0.0711,0.7462,-0.7032,0.0849,-8.47,5.39,14.00
0.0731,0.7457,-0.7022,0.0834,-8.12,6.09,14.63
0.0751,0.7462,-0.7022,0.0854,-8.61,5.74,14.14
0.0771,0.7442,-0.7042,0.0878,-7.77,6.16,14.56
0.0790,0.7457,-0.7047,0.0869,-8.40,5.81,14.56
0.0810,0.7481,-0.7042,0.0859,-8.05,6.30,14.70
0.0830,0.7462,-0.7056,0.0869,-8.05,5.88,14.63
0.0850,0.7476,-0.7052,0.0859,-8.26,6.37,14.63
0.0869,0.7505,-0.7061,0.0859,-7.91,6.30,14.98
0.0889,0.7510,-0.7056,0.0834,-7.84,6.02,14.42
0.0909,0.7501,-0.7042,0.0791,-7.91,6.23,15.12
0.0929,0.7476,-0.7061,0.0820,-8.05,6.79,14.77
0.0948,0.7496,-0.7096,0.0839,-7.56,6.37,15.26
0.0968,0.7491,-0.7066,0.0854,-7.77,6.37,14.63
0.0988,0.7486,-0.7081,0.0810,-7.77,6.65,15.19
0.1008,0.7496,-0.7086,0.0874,-7.56,6.58,15.26
0.1027,0.7505,-0.7115,0.0849,-7.70,6.58,15.61
0.1047,0.7520,-0.7105,0.0825,-7.84,6.37,14.77
0.1048,0.7515,-0.7130,0.0834,-7.56,7.21,15.89
0.1048,0.7505,-0.7139,0.0864,-7.91,6.51,14.84
0.1048,0.7535,-0.7149,0.0834,-7.14,7.28,16.03
0.1049,0.7569,-0.7183,0.0805,-8.12,6.72,14.91
0.1049,0.7574,-0.7159,0.0854,-7.07,7.28,15.96
0.1050,0.7559,-0.7154,0.0869,-7.98,6.72,14.98
0.1050,0.7530,-0.7198,0.0888,-7.28,7.21,15.75
0.1050,0.7540,-0.7252,0.0888,-7.91,6.86,15.54
0.1051,0.7544,-0.7257,0.0844,-7.42,7.28,15.82
0.1051,0.7569,-0.7247,0.0839,-7.49,7.07,15.47
0.1052,0.7579,-0.7252,0.0825,-7.63,7.42,15.68
0.1052,0.7608,-0.7242,0.0849,-7.42,7.00,15.54
0.1052,0.7637,-0.7257,0.0854,-7.56,7.21,15.75
0.1053,0.7593,-0.7276,0.0854,-7.49,7.21,15.75
0.1053,0.7584,-0.7261,0.0883,-7.63,7.42,15.68
0.1054,0.7579,-0.7266,0.0883,-7.35,7.77,16.24
0.1054,0.7559,-0.7325,0.0849,-7.70,7.42,15.47
0.1055,0.7564,-0.7330,0.0844,-7.84,8.05,16.38
0.1055,0.7608,-0.7291,0.0854,-7.42,7.21,15.40
0.1055,0.7608,-0.7330,0.0839,-7.35,7.84,16.24
0.1063,0.7588,-0.7383,0.0869,-7.91,7.56,15.33
0.1071,0.7579,-0.7383,0.0922,-7.35,7.84,16.17
0.1079,0.7584,-0.7383,0.0888,-7.91,7.63,15.68
0.1087,0.7598,-0.7383,0.0849,-7.56,8.33,16.31
0.1094,0.7584,-0.7383,0.0854,-7.56,7.49,15.54
0.1102,0.7569,-0.7393,0.0849,-7.63,7.98,16.31
0.1110,0.7535,-0.7437,0.0864,-7.77,8.19,15.96
0.1118,0.7549,-0.7471,0.0859,-7.49,8.05,16.10
0.1126,0.7593,-0.7462,0.0883,-8.05,8.33,16.31
0.1133,0.7579,-0.7486,0.0878,-7.63,8.40,16.03
0.1141,0.7564,-0.7510,0.0874,-8.19,8.68,16.31
0.1149,0.7540,-0.7481,0.0864,-7.63,8.40,16.45
0.1157,0.7559,-0.7491,0.0834,-7.98,8.40,16.31
0.1165,0.7564,-0.7549,0.0839,-7.84,8.54,16.45
0.1173,0.7549,-0.7564,0.0859,-7.98,8.54,16.24
0.1180,0.7530,-0.7564,0.0908,-7.98,8.89,16.94
0.1188,0.7501,-0.7588,0.0913,-7.98,9.10,16.73
0.1196,0.7520,-0.7618,0.0869,-7.91,8.68,16.87
0.1204,0.7530,-0.7623,0.0839,-8.12,8.96,17.08
0.1212,0.7549,-0.7627,0.0800,-8.26,8.75,16.94
0.1212,0.7559,-0.7642,0.0834,-7.77,9.31,16.94
0.1212,0.7564,-0.7637,0.0888,-8.40,9.31,17.22
0.1213,0.7574,-0.7642,0.0854,-7.98,9.10,17.29
