time_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
0.0000,0.4138,-0.9057,-0.2733,25.55,59.08,15.96
0.0012,0.4153,-0.9067,-0.2738,25.69,59.99,15.05
0.0024,0.4124,-0.9087,-0.2718,26.04,59.08,15.89
0.0036,0.4114,-0.9072,-0.2704,26.25,60.06,15.12
0.0049,0.4128,-0.9087,-0.2669,26.39,59.64,15.96
0.0061,0.4114,-0.9111,-0.2660,26.53,60.62,15.61
0.0073,0.4114,-0.9082,-0.2708,26.95,59.92,15.61
0.0085,0.4172,-0.9043,-0.2713,27.44,60.62,16.10
0.0097,0.4177,-0.9057,-0.2689,27.58,60.20,15.75
0.0109,0.4187,-0.9038,-0.2689,27.86,60.55,16.03
0.0122,0.4192,-0.9013,-0.2664,28.14,60.83,15.96
0.0134,0.4197,-0.9028,-0.2689,27.86,60.90,16.66
0.0146,0.4202,-0.9028,-0.2728,28.77,60.69,15.82
0.0158,0.4182,-0.9018,-0.2699,28.42,61.18,16.87
0.0170,0.4182,-0.9038,-0.2674,29.12,60.83,15.89
0.0182,0.4202,-0.9057,-0.2650,29.19,61.60,16.17
0.0195,0.4177,-0.9052,-0.2621,29.61,61.60,16.24
0.0207,0.4177,-0.9033,-0.2625,30.17,61.46,16.52
0.0219,0.4187,-0.9033,-0.2611,29.89,62.16,16.38
0.0231,0.4216,-0.9028,-0.2606,30.80,61.60,16.52
0.0240,0.4202,-0.9013,-0.2616,30.66,62.02,16.66
0.0249,0.4187,-0.8999,-0.2601,31.15,61.60,16.66
0.0258,0.4163,-0.9023,-0.2611,31.43,62.58,16.80
0.0267,0.4143,-0.9043,-0.2582,31.08,61.95,16.66
0.0276,0.4158,-0.9008,-0.2577,31.85,62.79,16.66
0.0285,0.4124,-0.8999,-0.2586,31.92,62.16,16.59
0.0293,0.4143,-0.9018,-0.2625,31.92,62.37,16.73
0.0302,0.4158,-0.9008,-0.2655,32.27,62.44,17.08
0.0311,0.4124,-0.9018,-0.2630,32.62,62.72,16.31
0.0320,0.4094,-0.9067,-0.2577,32.48,62.51,16.59
0.0329,0.4080,-0.9062,-0.2542,32.90,62.51,16.52
0.0338,0.4085,-0.9062,-0.2518,32.97,62.79,16.38
0.0347,0.4099,-0.9077,-0.2582,33.11,62.72,16.59
0.0356,0.4133,-0.9101,-0.2606,33.18,62.79,16.45
0.0365,0.4133,-0.9077,-0.2567,33.60,63.56,16.38
0.0374,0.4075,-0.9130,-0.2577,33.67,62.72,16.17
0.0383,0.4055,-0.9170,-0.2601,34.44,63.70,16.38
0.0391,0.4050,-0.9179,-0.2557,34.09,63.14,16.10
0.0400,0.4036,-0.9199,-0.2552,34.72,63.63,16.24
0.0409,0.4055,-0.9189,-0.2562,34.02,63.21,15.82
0.0410,0.4070,-0.9218,-0.2523,34.93,63.77,16.17
0.0410,0.4065,-0.9238,-0.2523,34.51,63.14,15.54
0.0410,0.4055,-0.9223,-0.2533,35.07,63.84,16.38
0.0411,0.4031,-0.9243,-0.2552,34.86,63.56,15.19
0.0411,0.3997,-0.9277,-0.2542,35.35,63.84,15.96
0.0412,0.3997,-0.9287,-0.2503,35.00,63.91,15.12
0.0412,0.4002,-0.9282,-0.2508,35.42,63.91,15.75
0.0412,0.3997,-0.9321,-0.2499,35.42,64.05,15.12
0.0413,0.4002,-0.9350,-0.2518,35.07,63.21,14.84
0.0413,0.3958,-0.9335,-0.2552,35.63,64.61,15.26
0.0413,0.3943,-0.9350,-0.2503,35.28,63.49,14.63
0.0414,0.3963,-0.9379,-0.2479,35.84,64.75,15.19
0.0414,0.3982,-0.9428,-0.2518,35.84,63.56,14.28
0.0415,0.3972,-0.9438,-0.2542,36.47,64.96,15.40
0.0415,0.3958,-0.9433,-0.2542,35.84,63.77,14.21
0.0415,0.3967,-0.9409,-0.2489,35.77,64.40,14.63
0.0416,0.3958,-0.9414,-0.2499,35.77,63.91,13.65
0.0416,0.3938,-0.9438,-0.2542,36.47,65.24,14.91
0.0416,0.3943,-0.9414,-0.2567,36.12,64.12,13.37
0.0417,0.3963,-0.9448,-0.2523,36.33,64.82,14.77
0.0417,0.3963,-0.9496,-0.2450,36.26,64.12,13.09
0.0418,0.3943,-0.9496,-0.2474,36.47,64.68,14.56
0.0419,0.3894,-0.9492,-0.2474,36.05,64.68,12.88
0.0420,0.3884,-0.9501,-0.2469,36.47,64.82,14.14
0.0420,0.3899,-0.9511,-0.2528,36.26,64.68,12.67
0.0421,0.3914,-0.9492,-0.2547,36.54,64.47,13.51
0.0422,0.3933,-0.9506,-0.2533,36.19,65.31,12.81
0.0422,0.3904,-0.9555,-0.2547,36.68,64.47,13.30
0.0423,0.3904,-0.9550,-0.2567,36.19,65.10,12.81
0.0424,0.3889,-0.9526,-0.2533,36.61,64.26,12.67
0.0424,0.3894,-0.9540,-0.2523,36.33,64.96,12.88
0.0425,0.3909,-0.9579,-0.2542,36.33,64.61,12.53
0.0426,0.3884,-0.9609,-0.2503,36.47,65.03,12.74
0.0426,0.3919,-0.9614,-0.2508,36.26,64.47,11.76
0.0427,0.3948,-0.9599,-0.2567,36.40,65.52,12.88
0.0428,0.3982,-0.9594,-0.2552,36.26,64.61,11.83
0.0428,0.4006,-0.9618,-0.2499,36.75,65.10,12.67
0.0429,0.3958,-0.9633,-0.2494,36.33,64.68,11.34
0.0430,0.3933,-0.9609,-0.2489,36.54,65.24,12.60
0.0430,0.3982,-0.9614,-0.2503,36.05,64.61,10.85
0.0436,0.4016,-0.9633,-0.2513,36.47,65.03,12.18
0.0442,0.3982,-0.9633,-0.2528,35.84,64.68,11.06
0.0448,0.3982,-0.9672,-0.2552,36.68,64.68,12.18
0.0454,0.4016,-0.9672,-0.2547,35.77,64.96,11.13
0.0460,0.4031,-0.9609,-0.2562,36.61,64.47,11.69
0.0466,0.4046,-0.9623,-0.2567,35.56,64.89,11.13
0.0472,0.4031,-0.9648,-0.2552,36.26,64.47,11.27
0.0478,0.4050,-0.9648,-0.2552,35.84,64.75,10.71
0.0484,0.4085,-0.9618,-0.2533,36.40,64.54,11.20
0.0490,0.4128,-0.9628,-0.2547,36.12,64.54,11.06
0.0496,0.4158,-0.9658,-0.2567,35.63,64.05,10.43
0.0502,0.4128,-0.9643,-0.2542,35.91,64.33,10.50
0.0508,0.4128,-0.9658,-0.2533,35.98,64.19,10.43
0.0514,0.4128,-0.9697,-0.2552,35.63,64.12,10.64
0.0520,0.4114,-0.9692,-0.2503,35.63,63.98,9.94
0.0526,0.4163,-0.9687,-0.2489,35.28,64.19,10.08
0.0532,0.4211,-0.9662,-0.2523,35.63,63.84,10.29
0.0538,0.4221,-0.9658,-0.2552,35.21,63.77,10.22
0.0544,0.4255,-0.9706,-0.2562,35.70,63.63,9.80
0.0550,0.4246,-0.9731,-0.2508,35.56,63.70,10.08
0.0558,0.4241,-0.9716,-0.2499,35.42,63.49,9.59
0.0567,0.4236,-0.9706,-0.2547,35.56,63.07,9.73
0.0575,0.4246,-0.9731,-0.2547,35.14,63.70,10.57
0.0584,0.4255,-0.9701,-0.2518,35.14,62.86,9.45
0.0592,0.4280,-0.9648,-0.2503,34.65,63.42,10.43
0.0601,0.4294,-0.9662,-0.2518,35.42,62.30,9.45
0.0609,0.4265,-0.9731,-0.2503,34.93,63.00,10.01
0.0618,0.4241,-0.9760,-0.2513,35.00,62.30,9.52
0.0626,0.4255,-0.9726,-0.2508,34.72,63.00,10.50
0.0635,0.4309,-0.9701,-0.2542,34.72,62.58,10.08
0.0643,0.4304,-0.9716,-0.2533,34.65,61.67,9.24
0.0652,0.4290,-0.9701,-0.2503,34.58,62.58,10.43
0.0661,0.4294,-0.9687,-0.2542,34.44,61.53,9.10
0.0669,0.4358,-0.9687,-0.2596,34.72,62.02,10.08
0.0678,0.4368,-0.9677,-0.2582,34.02,61.32,9.38
0.0686,0.4338,-0.9667,-0.2538,34.93,61.60,10.01
0.0695,0.4348,-0.9667,-0.2557,34.16,61.32,9.38
0.0703,0.4343,-0.9648,-0.2557,34.51,61.04,9.87
0.0712,0.4343,-0.9672,-0.2542,33.88,61.18,9.59
0.0720,0.4377,-0.9716,-0.2538,34.51,61.04,9.94
0.0729,0.4392,-0.9706,-0.2538,33.74,60.90,9.87
0.0738,0.4377,-0.9701,-0.2542,33.95,60.06,9.59
0.0748,0.4363,-0.9701,-0.2538,33.74,60.83,10.15
0.0757,0.4314,-0.9701,-0.2567,33.81,59.99,10.71
0.0766,0.4309,-0.9721,-0.2591,33.39,60.27,10.92
0.0775,0.4333,-0.9721,-0.2582,32.76,59.64,10.08
0.0784,0.4319,-0.9687,-0.2557,33.39,59.36,10.71
0.0793,0.4270,-0.9682,-0.2513,32.90,59.01,10.57
0.0802,0.4260,-0.9697,-0.2528,33.39,58.87,10.78
0.0811,0.4280,-0.9692,-0.2586,32.97,59.01,11.20
0.0820,0.4280,-0.9662,-0.2557,33.39,58.59,10.57
0.0829,0.4255,-0.9618,-0.2528,32.97,58.94,11.34
0.0838,0.4202,-0.9614,-0.2538,32.83,58.17,11.13
0.0847,0.4172,-0.9643,-0.2533,33.04,58.87,12.18
0.0856,0.4172,-0.9638,-0.2518,32.76,57.96,11.27
0.0865,0.4158,-0.9658,-0.2503,33.11,58.38,12.53
0.0875,0.4148,-0.9653,-0.2508,32.55,57.47,11.34
0.0884,0.4104,-0.9618,-0.2508,33.11,58.17,13.23
0.0893,0.4089,-0.9628,-0.2494,32.41,57.61,12.04
0.0902,0.4070,-0.9667,-0.2469,32.76,57.47,12.95
0.0907,0.3997,-0.9599,-0.2460,32.20,57.40,12.88
0.0911,0.4006,-0.9638,-0.2460,32.13,57.12,13.72
0.0916,0.3953,-0.9638,-0.2460,32.55,57.40,13.37
0.0921,0.3909,-0.9618,-0.2469,32.06,57.89,14.21
0.0926,0.3909,-0.9618,-0.2479,32.41,56.70,13.51
0.0931,0.3909,-0.9618,-0.2440,32.27,57.61,14.84
0.0935,0.3904,-0.9614,-0.2416,32.34,55.93,13.51
0.0940,0.3889,-0.9628,-0.2411,32.48,57.12,15.40
0.0945,0.3850,-0.9623,-0.2435,31.99,56.21,13.93
0.0950,0.3802,-0.9609,-0.2425,32.62,57.12,15.61
0.0955,0.3802,-0.9643,-0.2416,31.64,55.93,14.14
0.0959,0.3816,-0.9662,-0.2425,32.69,56.84,16.10
0.0964,0.3772,-0.9618,-0.2401,31.15,55.72,14.49
0.0969,0.3767,-0.9614,-0.2401,32.55,56.28,16.31
0.0974,0.3767,-0.9653,-0.2411,31.43,56.21,15.19
0.0979,0.3748,-0.9643,-0.2406,32.27,56.14,16.10
0.0983,0.3753,-0.9618,-0.2416,31.15,56.00,15.68
0.0988,0.3723,-0.9618,-0.2455,31.99,55.93,16.45
0.0993,0.3704,-0.9614,-0.2445,31.43,55.86,16.10
0.0998,0.3694,-0.9638,-0.2386,31.50,55.37,16.38
0.1003,0.3684,-0.9658,-0.2381,31.57,56.00,16.52
0.1009,0.3689,-0.9609,-0.2401,31.15,54.81,15.96
0.1015,0.3684,-0.9604,-0.2406,31.57,56.14,17.15
0.1020,0.3660,-0.9628,-0.2425,31.08,55.16,15.96
0.1026,0.3640,-0.9614,-0.2381,31.43,55.86,17.50
0.1031,0.3636,-0.9594,-0.2328,30.87,54.67,15.89
0.1037,0.3606,-0.9555,-0.2342,31.50,55.37,17.36
0.1043,0.3582,-0.9540,-0.2367,30.45,55.30,16.10
0.1048,0.3582,-0.9555,-0.2357,31.29,55.16,17.50
0.1054,0.3562,-0.9545,-0.2352,30.38,55.30,16.17
0.1060,0.3528,-0.9521,-0.2367,31.15,55.37,17.43
0.1065,0.3514,-0.9531,-0.2372,30.31,55.02,16.03
0.1071,0.3504,-0.9531,-0.2342,30.66,54.46,16.87
0.1076,0.3499,-0.9501,-0.2328,30.38,54.81,16.17
0.1082,0.3494,-0.9492,-0.2323,30.52,54.53,16.73
0.1088,0.3465,-0.9482,-0.2342,30.24,54.67,16.10
0.1093,0.3475,-0.9487,-0.2357,29.89,54.25,16.52
0.1099,0.3470,-0.9511,-0.2381,30.38,55.09,16.31
0.1104,0.3431,-0.9487,-0.2357,29.89,53.90,15.61
