time_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
0.0000,0.5383,-0.9023,-0.3172,0.63,-1.96,-3.78
0.0005,0.5392,-0.9033,-0.3211,0.98,-2.73,-4.55
0.0011,0.5436,-0.9038,-0.3196,0.91,-1.82,-3.64
0.0016,0.5470,-0.9013,-0.3143,0.84,-2.17,-4.41
0.0021,0.5466,-0.8979,-0.3167,0.84,-1.82,-3.36
0.0027,0.5485,-0.8955,-0.3182,0.49,-2.24,-4.34
0.0032,0.5480,-0.8965,-0.3128,0.63,-1.96,-2.94
0.0037,0.5461,-0.8955,-0.3104,0.63,-2.17,-4.20
0.0043,0.5490,-0.8955,-0.3143,0.77,-1.89,-3.08
0.0048,0.5485,-0.8960,-0.3177,0.00,-2.10,-3.64
0.0053,0.5466,-0.8960,-0.3172,0.77,-2.17,-3.08
0.0058,0.5480,-0.8955,-0.3177,0.07,-1.82,-3.57
0.0064,0.5485,-0.8945,-0.3162,0.70,-2.03,-2.94
0.0069,0.5490,-0.8950,-0.3109,0.56,-1.68,-3.64
0.0074,0.5510,-0.8960,-0.3089,0.63,-1.82,-2.73
0.0080,0.5524,-0.8969,-0.3079,0.35,-0.98,-3.43
0.0085,0.5544,-0.8950,-0.3074,0.56,-2.45,-2.87
0.0090,0.5534,-0.8965,-0.3113,0.56,-1.19,-3.08
0.0096,0.5470,-0.8979,-0.3138,0.49,-2.24,-2.87
0.0101,0.5480,-0.8950,-0.3162,0.49,-0.91,-2.52
0.0109,0.5505,-0.8955,-0.3172,0.49,-1.96,-2.80
0.0117,0.5529,-0.8969,-0.3128,0.49,-1.26,-2.10
0.0126,0.5553,-0.8960,-0.3109,0.42,-1.54,-3.08
0.0134,0.5539,-0.8955,-0.3143,0.63,-1.19,-2.03
0.0142,0.5514,-0.8955,-0.3152,0.28,-1.47,-2.94
0.0150,0.5539,-0.8945,-0.3152,0.49,-1.12,-1.68
0.0159,0.5588,-0.8916,-0.3162,0.14,-1.75,-2.87
0.0167,0.5578,-0.8886,-0.3152,0.84,-1.33,-1.96
0.0175,0.5563,-0.8872,-0.3128,0.14,-1.33,-2.24
0.0183,0.5578,-0.8867,-0.3123,0.84,-1.47,-1.82
0.0191,0.5602,-0.8886,-0.3152,0.63,-1.47,-2.24
0.0200,0.5592,-0.8906,-0.3128,0.84,-1.40,-1.96
0.0208,0.5558,-0.8882,-0.3099,0.56,-0.77,-1.54
0.0216,0.5549,-0.8833,-0.3148,0.63,-1.61,-1.82
0.0224,0.5563,-0.8828,-0.3157,0.70,-1.12,-1.26
0.0232,0.5592,-0.8833,-0.3118,0.84,-1.75,-1.96
0.0241,0.5592,-0.8808,-0.3143,0.84,-0.77,-0.98
0.0249,0.5597,-0.8818,-0.3172,0.91,-1.61,-1.75
0.0257,0.5627,-0.8794,-0.3177,0.91,-1.05,-0.56
0.0265,0.5622,-0.8725,-0.3148,0.84,-1.33,-1.68
0.0268,0.5607,-0.8701,-0.3143,1.12,-1.05,-0.84
0.0271,0.5607,-0.8735,-0.3133,1.05,-1.33,-1.05
0.0274,0.5583,-0.8716,-0.3104,1.12,-1.26,-0.77
0.0277,0.5588,-0.8667,-0.3143,1.05,-1.26,-1.19
0.0280,0.5622,-0.8667,-0.3167,1.40,-0.98,-0.42
