time_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
0.0000,0.8086,0.5519,0.1913,3.71,-3.08,0.84
0.0003,0.8101,0.5505,0.1898,4.20,-2.73,1.33
0.0005,0.8081,0.5529,0.1903,4.06,-2.31,1.19
0.0008,0.8052,0.5558,0.1923,3.99,-2.66,0.98
0.0011,0.8057,0.5534,0.1937,3.92,-2.03,1.33
0.0013,0.8067,0.5519,0.1972,4.06,-2.66,0.70
0.0016,0.8037,0.5519,0.1967,3.92,-2.03,1.40
0.0019,0.8062,0.5558,0.1893,4.27,-3.08,0.56
0.0021,0.8067,0.5602,0.1908,3.78,-2.17,0.98
0.0024,0.8042,0.5568,0.1967,4.13,-3.22,0.49
0.0027,0.8052,0.5549,0.1972,3.92,-1.61,1.33
0.0029,0.8081,0.5558,0.1918,3.99,-3.15,0.28
0.0032,0.8096,0.5558,0.1903,3.50,-1.54,1.05
0.0034,0.8106,0.5573,0.1928,4.13,-2.73,0.07
0.0037,0.8115,0.5607,0.1903,3.92,-2.38,0.56
0.0040,0.8125,0.5588,0.1928,3.64,-2.31,0.63
0.0042,0.8111,0.5539,0.1952,4.13,-2.66,0.00
0.0045,0.8096,0.5534,0.1932,3.92,-2.31,0.35
0.0048,0.8086,0.5558,0.1923,4.06,-2.38,-0.21
0.0050,0.8086,0.5563,0.1898,3.71,-1.96,0.63
0.0051,0.8115,0.5539,0.1918,3.92,-2.38,-0.42
0.0051,0.8140,0.5544,0.1952,3.71,-2.45,0.35
0.0051,0.8115,0.5558,0.1952,3.99,-2.31,-0.77
0.0051,0.8096,0.5544,0.1937,3.57,-2.03,0.00
0.0052,0.8115,0.5524,0.1923,4.13,-2.73,-0.63
0.0052,0.8120,0.5539,0.1937,3.36,-2.24,-0.28
0.0052,0.8115,0.5573,0.1937,4.13,-2.59,-0.77
0.0052,0.8096,0.5553,0.1928,3.50,-2.10,-0.07
0.0053,0.8086,0.5534,0.1898,3.78,-2.38,-1.05
0.0053,0.8145,0.5544,0.1854,4.13,-2.59,-0.63
0.0053,0.8174,0.5549,0.1884,3.29,-2.45,-0.77
0.0053,0.8169,0.5558,0.1903,4.06,-2.80,-1.05
0.0054,0.8223,0.5568,0.1932,3.36,-1.89,-0.56
0.0054,0.8125,0.5573,0.1932,3.22,-2.66,-0.77
0.0054,0.8150,0.5573,0.1908,3.64,-2.45,-1.54
0.0054,0.8174,0.5568,0.1893,3.64,-2.73,-0.84
0.0055,0.8169,0.5568,0.1903,3.36,-2.31,-0.98
0.0055,0.8189,0.5568,0.1923,3.36,-2.94,-1.33
0.0055,0.8218,0.5573,0.1923,3.29,-2.10,-1.05
0.0055,0.8198,0.5602,0.1932,3.71,-3.22,-1.40
0.0058,0.8179,0.5597,0.1937,3.29,-2.10,-1.12
0.0062,0.8189,0.5563,0.1942,3.71,-3.50,-1.61
0.0065,0.8184,0.5592,0.1942,3.15,-2.31,-0.91
0.0068,0.8218,0.5636,0.1947,3.57,-3.08,-1.68
0.0071,0.8267,0.5617,0.1942,3.29,-2.59,-0.63
0.0074,0.8228,0.5602,0.1908,3.43,-3.22,-1.75
0.0077,0.8213,0.5617,0.1923,3.29,-3.08,-1.12
0.0080,0.8296,0.5607,0.1937,3.64,-2.94,-1.33
0.0083,0.8311,0.5588,0.1932,3.43,-2.94,-1.05
0.0086,0.8286,0.5588,0.1928,3.22,-2.66,-1.54
0.0089,0.8301,0.5588,0.1898,3.29,-3.01,-1.47
0.0093,0.8272,0.5592,0.1884,3.36,-3.01,-1.40
0.0096,0.8267,0.5583,0.1893,3.50,-3.01,-1.26
0.0099,0.8296,0.5578,0.1928,3.08,-3.08,-1.05
0.0102,0.8306,0.5612,0.1962,3.78,-3.57,-1.19
0.0105,0.8316,0.5636,0.1991,3.22,-2.80,-0.77
0.0108,0.8311,0.5612,0.1991,3.57,-3.64,-1.19
0.0111,0.8325,0.5612,0.1947,3.29,-3.08,-1.05
0.0114,0.8325,0.5627,0.1957,3.50,-3.57,-1.26
0.0117,0.8316,0.5622,0.1942,3.36,-3.01,-0.63
0.0127,0.8320,0.5622,0.1937,3.50,-3.78,-1.19
0.0137,0.8345,0.5588,0.1942,3.50,-3.15,-0.63
0.0146,0.8330,0.5588,0.1942,3.36,-3.50,-0.77
0.0156,0.8325,0.5612,0.1932,3.29,-3.29,-0.77
0.0165,0.8355,0.5597,0.1937,3.15,-3.43,-0.35
0.0175,0.8350,0.5578,0.1981,3.22,-3.64,-0.91
0.0184,0.8374,0.5583,0.1986,3.08,-3.57,-0.14
0.0194,0.8355,0.5597,0.1986,3.43,-3.92,-0.84
0.0204,0.8320,0.5578,0.1996,3.22,-3.15,0.14
0.0213,0.8340,0.5588,0.2011,3.36,-3.57,0.00
0.0223,0.8359,0.5602,0.1991,3.01,-3.92,-0.14
0.0232,0.8345,0.5607,0.2001,3.43,-3.85,0.07
0.0242,0.8389,0.5597,0.2040,3.22,-3.78,-0.14
0.0251,0.8408,0.5592,0.1996,3.15,-3.64,0.42
0.0261,0.8389,0.5592,0.1986,3.36,-4.13,-0.35
0.0270,0.8359,0.5597,0.1996,3.29,-4.06,0.63
0.0280,0.8340,0.5602,0.1991,3.15,-3.99,0.21
0.0290,0.8340,0.5568,0.1991,3.36,-4.48,0.42
0.0299,0.8355,0.5568,0.1976,3.22,-4.20,0.35
0.0309,0.8394,0.5563,0.2025,2.94,-4.34,0.70
0.0311,0.8394,0.5544,0.2050,3.36,-4.13,0.70
0.0313,0.8364,0.5588,0.2020,3.43,-4.41,0.84
0.0314,0.8325,0.5588,0.2050,3.29,-4.41,1.05
0.0316,0.8355,0.5583,0.2084,3.22,-4.41,0.63
0.0318,0.8408,0.5612,0.2064,3.08,-4.13,1.47
0.0320,0.8389,0.5597,0.2084,3.36,-4.34,0.84
0.0322,0.8438,0.5617,0.2059,3.43,-4.06,0.98
0.0324,0.8408,0.5612,0.2059,3.15,-4.48,1.68
0.0326,0.8374,0.5607,0.2064,3.43,-4.48,1.33
0.0328,0.8423,0.5592,0.2103,3.29,-4.55,1.61
0.0330,0.8442,0.5607,0.2113,3.08,-4.62,1.47
0.0332,0.8379,0.5617,0.2118,3.22,-4.83,1.61
0.0334,0.8428,0.5622,0.2123,2.80,-4.76,1.61
0.0336,0.8477,0.5588,0.2113,2.94,-4.69,1.96
0.0337,0.8442,0.5592,0.2094,2.87,-5.11,1.82
0.0339,0.8452,0.5661,0.2084,3.50,-4.90,2.10
0.0341,0.8433,0.5680,0.2098,2.87,-5.04,2.10
0.0343,0.8433,0.5656,0.2074,3.43,-4.97,1.96
0.0345,0.8418,0.5651,0.2050,3.15,-4.97,2.24
0.0347,0.8418,0.5636,0.2074,3.29,-4.83,2.10
0.0353,0.8452,0.5627,0.2089,3.22,-5.11,2.59
