time_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
0.0000,0.8682,0.4504,0.1449,1.89,2.24,-1.96
0.0007,0.8686,0.4558,0.1459,2.03,1.61,-2.80
0.0015,0.8711,0.4534,0.1484,1.68,2.52,-2.10
0.0022,0.8745,0.4470,0.1474,1.96,1.82,-2.66
0.0029,0.8735,0.4460,0.1425,1.89,2.87,-1.68
0.0037,0.8716,0.4470,0.1440,1.75,1.82,-2.45
0.0044,0.8721,0.4485,0.1444,1.75,2.45,-2.31
0.0051,0.8716,0.4475,0.1444,1.40,2.45,-1.96
0.0059,0.8730,0.4455,0.1454,1.68,2.73,-2.31
0.0066,0.8745,0.4451,0.1396,1.40,2.10,-2.17
0.0073,0.8735,0.4426,0.1401,1.89,2.87,-2.03
0.0081,0.8735,0.4441,0.1420,1.19,2.94,-1.96
0.0088,0.8730,0.4460,0.1425,1.61,2.80,-2.10
0.0095,0.8735,0.4460,0.1469,1.12,2.87,-1.54
0.0103,0.8716,0.4465,0.1493,1.47,2.66,-1.89
0.0110,0.8721,0.4475,0.1440,0.91,2.66,-1.68
0.0117,0.8769,0.4494,0.1371,1.26,2.94,-1.96
0.0125,0.8750,0.4494,0.1415,1.05,3.22,-1.54
0.0132,0.8725,0.4470,0.1430,1.40,3.01,-1.68
0.0139,0.8755,0.4470,0.1430,0.98,2.87,-1.47
0.0150,0.8760,0.4480,0.1444,0.91,2.94,-1.40
0.0161,0.8745,0.4446,0.1444,0.98,3.29,-1.33
0.0172,0.8760,0.4436,0.1449,1.12,3.01,-1.05
0.0183,0.8730,0.4436,0.1459,0.77,3.43,-1.26
0.0194,0.8696,0.4426,0.1474,0.84,3.50,-0.84
0.0205,0.8725,0.4426,0.1444,0.91,3.43,-1.12
0.0216,0.8745,0.4451,0.1440,0.56,3.08,-1.12
0.0227,0.8735,0.4475,0.1474,0.56,3.43,-1.19
0.0238,0.8716,0.4485,0.1484,0.63,2.94,-0.70
0.0249,0.8725,0.4460,0.1449,0.63,3.92,-0.77
0.0260,0.8750,0.4451,0.1435,0.42,3.43,-0.49
0.0270,0.8750,0.4455,0.1474,0.56,3.92,-0.84
0.0281,0.8711,0.4455,0.1464,0.49,3.15,-0.56
0.0292,0.8711,0.4485,0.1444,0.56,3.78,-1.19
0.0303,0.8735,0.4475,0.1444,0.49,3.71,0.07
0.0314,0.8721,0.4460,0.1444,0.14,3.99,-1.19
0.0325,0.8691,0.4460,0.1454,0.49,3.78,0.00
0.0336,0.8716,0.4460,0.1444,0.28,3.85,-0.91
0.0347,0.8721,0.4460,0.1430,0.07,3.85,-0.28
0.0358,0.8706,0.4451,0.1440,0.35,3.92,-0.70
0.0358,0.8711,0.4446,0.1444,0.00,3.78,-0.42
0.0359,0.8711,0.4470,0.1474,0.21,3.99,-0.14
0.0359,0.8750,0.4480,0.1469,0.21,3.85,-0.49
0.0359,0.8769,0.4465,0.1464,0.28,3.57,-0.42
0.0360,0.8760,0.4446,0.1469,-0.28,4.13,-0.14
0.0360,0.8750,0.4460,0.1459,0.07,3.78,-0.14
0.0361,0.8740,0.4494,0.1469,-0.21,3.99,-0.28
0.0361,0.8711,0.4475,0.1498,0.42,3.71,0.07
0.0361,0.8686,0.4490,0.1498,-0.21,3.99,-0.56
0.0362,0.8696,0.4548,0.1449,0.00,3.78,0.00
0.0362,0.8721,0.4543,0.1430,-0.28,3.85,-0.42
0.0363,0.8745,0.4485,0.1440,0.14,3.64,0.00
0.0363,0.8784,0.4499,0.1464,-0.28,3.92,-0.35
0.0363,0.8789,0.4504,0.1440,-0.14,4.48,0.35
0.0364,0.8764,0.4524,0.1396,-0.14,3.71,-1.12
0.0364,0.8779,0.4568,0.1420,-0.21,4.34,0.49
0.0364,0.8774,0.4548,0.1425,-0.35,3.92,0.21
0.0365,0.8784,0.4607,0.1420,-0.21,4.13,0.35
0.0365,0.8784,0.4592,0.1396,-0.49,3.99,-0.77
0.0366,0.8789,0.4597,0.1381,-0.14,4.20,0.00
0.0368,0.8784,0.4636,0.1415,-0.28,3.71,-0.63
0.0370,0.8750,0.4646,0.1425,0.07,3.99,-0.28
0.0373,0.8745,0.4631,0.1386,-0.14,3.85,-0.35
0.0375,0.8784,0.4607,0.1396,-0.14,3.99,-0.56
0.0378,0.8779,0.4631,0.1376,-0.28,3.99,-0.21
0.0380,0.8750,0.4665,0.1381,0.00,3.78,-0.56
0.0382,0.8735,0.4695,0.1415,-0.28,4.20,0.07
0.0385,0.8764,0.4748,0.1386,0.00,3.71,-0.84
0.0387,0.8779,0.4704,0.1391,0.21,4.13,0.21
0.0390,0.8721,0.4646,0.1415,0.07,3.71,-1.12
0.0392,0.8701,0.4675,0.1391,0.21,4.48,0.21
0.0394,0.8711,0.4690,0.1401,0.21,3.29,-1.12
0.0397,0.8725,0.4675,0.1410,0.84,4.20,0.00
0.0399,0.8764,0.4704,0.1405,-0.28,3.29,-1.33
0.0401,0.8769,0.4704,0.1396,0.56,4.69,0.49
0.0404,0.8779,0.4719,0.1376,-0.14,3.50,-1.61
0.0406,0.8808,0.4748,0.1366,0.49,4.27,0.14
0.0409,0.8789,0.4714,0.1366,-0.14,3.43,-1.40
0.0411,0.8769,0.4695,0.1376,0.98,4.20,-0.14
0.0413,0.8799,0.4685,0.1401,0.28,3.85,-1.33
0.0419,0.8804,0.4665,0.1405,0.91,3.92,-0.42
0.0425,0.8764,0.4670,0.1401,0.63,3.64,-1.40
0.0431,0.8784,0.4709,0.1401,0.77,4.13,-0.28
0.0437,0.8789,0.4729,0.1401,0.56,3.78,-1.33
0.0442,0.8755,0.4724,0.1420,1.12,3.64,-0.91
0.0448,0.8716,0.4704,0.1444,0.91,3.78,-1.19
0.0454,0.8682,0.4690,0.1425,1.05,3.50,-1.47
0.0460,0.8716,0.4695,0.1420,1.33,4.13,-1.05
0.0466,0.8686,0.4714,0.1459,0.98,3.64,-1.54
0.0471,0.8652,0.4699,0.1454,1.26,4.20,-0.98
0.0477,0.8672,0.4709,0.1435,1.19,3.71,-1.96
0.0483,0.8672,0.4738,0.1410,1.68,3.92,-1.26
0.0489,0.8657,0.4753,0.1425,2.03,4.48,-0.77
0.0494,0.8638,0.4753,0.1430,0.98,2.80,-3.08
0.0500,0.8628,0.4768,0.1430,1.89,4.41,-1.05
0.0506,0.8682,0.4738,0.1386,1.26,3.50,-3.57
0.0512,0.8686,0.4758,0.1401,2.17,3.99,-1.12
0.0518,0.8642,0.4782,0.1459,1.33,3.57,-3.36
0.0523,0.8633,0.4787,0.1464,2.17,3.71,-1.68
0.0529,0.8647,0.4773,0.1425,1.61,3.64,-3.22
0.0536,0.8672,0.4743,0.1410,2.17,3.92,-2.03
0.0543,0.8701,0.4763,0.1420,1.75,3.92,-3.22
0.0550,0.8711,0.4782,0.1449,2.59,3.50,-2.73
0.0557,0.8721,0.4753,0.1435,1.75,3.92,-3.22
0.0564,0.8725,0.4763,0.1420,2.45,3.43,-3.15
