time_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
0.000000,-0.7071,-0.6710,0.2147,18.20,0.28,-9.24
0.000593,-0.7052,-0.6651,0.2103,19.60,0.98,-7.91
0.001190,-0.7032,-0.6603,0.2084,18.20,0.42,-9.31
0.001787,-0.7037,-0.6612,0.2118,18.62,0.84,-7.70
0.002384,-0.7037,-0.6622,0.2142,17.78,0.56,-9.03
0.002981,-0.7022,-0.6578,0.2157,17.92,0.56,-7.98
0.003578,-0.7022,-0.6529,0.2133,17.36,0.21,-8.54
0.004175,-0.6983,-0.6534,0.2128,17.15,0.77,-7.70
0.004772,-0.6998,-0.6554,0.2142,16.73,-0.42,-8.12
0.005369,-0.7047,-0.6515,0.2147,16.45,0.63,-7.56
0.005966,-0.7003,-0.6461,0.2123,16.59,-0.28,-8.26
0.006563,-0.6954,-0.6476,0.2089,15.61,0.56,-7.21
0.007160,-0.6964,-0.6476,0.2113,15.96,-0.49,-8.05
0.007757,-0.6969,-0.6446,0.2128,14.91,0.42,-7.14
0.008354,-0.6959,-0.6446,0.2167,14.63,-0.07,-7.42
0.008951,-0.6954,-0.6427,0.2191,14.56,-0.28,-7.14
0.009548,-0.6983,-0.6403,0.2191,13.93,0.35,-7.49
0.010145,-0.6959,-0.6383,0.2157,14.00,-0.70,-7.07
0.010742,-0.6915,-0.6383,0.2123,13.30,0.14,-7.56
0.011715,-0.6900,-0.6427,0.2108,13.23,-0.49,-6.72
0.012312,-0.6866,-0.6393,0.2137,12.81,-0.14,-7.84
0.012909,-0.6852,-0.6378,0.2128,12.25,0.00,-6.79
0.013506,-0.6905,-0.6388,0.2094,12.46,-0.49,-7.63
0.014103,-0.6915,-0.6329,0.2108,11.76,-0.14,-6.72
0.014700,-0.6876,-0.6290,0.2152,11.83,-0.14,-7.49
0.015297,-0.6842,-0.6310,0.2152,11.06,-0.14,-6.44
0.015894,-0.6847,-0.6310,0.2118,11.48,-0.49,-7.70
0.016491,-0.6837,-0.6344,0.2128,10.15,-0.42,-6.09
0.017088,-0.6812,-0.6359,0.2137,10.57,-0.21,-7.91
0.017685,-0.6812,-0.6320,0.2103,9.87,-0.84,-6.30
0.018282,-0.6798,-0.6305,0.2094,9.87,0.00,-8.33
0.018879,-0.6769,-0.6305,0.2103,9.31,-0.91,-6.23
0.019476,-0.6739,-0.6310,0.2089,8.75,0.21,-8.26
0.020073,-0.6759,-0.6315,0.2113,8.82,-0.70,-5.53
0.020670,-0.6769,-0.6324,0.2113,8.26,0.35,-8.82
0.021267,-0.6734,-0.6310,0.2103,8.33,-0.49,-5.74
0.021864,-0.6754,-0.6285,0.2098,7.63,-0.07,-8.68
0.022461,-0.6788,-0.6285,0.2084,7.77,-0.42,-6.37
0.023433,-0.6798,-0.6329,0.2098,6.79,0.00,-8.19
0.024030,-0.6798,-0.6344,0.2098,7.00,0.14,-6.58
0.024627,-0.6817,-0.6320,0.2113,6.58,0.07,-8.75
0.025224,-0.6808,-0.6300,0.2118,6.16,0.28,-6.37
0.025821,-0.6778,-0.6329,0.2113,6.02,-0.42,-8.96
0.026418,-0.6822,-0.6364,0.2089,4.97,0.84,-6.58
0.027015,-0.6861,-0.6339,0.2054,5.46,-0.77,-9.03
0.027612,-0.6837,-0.6320,0.2079,4.20,0.77,-6.72
0.028209,-0.6793,-0.6359,0.2103,5.04,-0.56,-8.75
0.028806,-0.6822,-0.6368,0.2079,3.99,0.70,-7.07
0.029403,-0.6861,-0.6378,0.2098,4.55,-0.77,-9.03
0.030000,-0.6827,-0.6378,0.2137,3.36,1.12,-7.00
0.030597,-0.6842,-0.6364,0.2103,3.71,-1.05,-8.82
0.031194,-0.6871,-0.6378,0.2059,3.01,1.26,-7.84
0.031791,-0.6847,-0.6403,0.2069,3.22,-0.98,-8.75
0.032388,-0.6871,-0.6398,0.2054,2.59,1.54,-8.12
0.032985,-0.6871,-0.6407,0.2030,2.17,-0.84,-8.61
0.033582,-0.6856,-0.6422,0.2069,2.52,0.98,-8.40
0.034179,-0.6856,-0.6383,0.2089,1.54,-0.35,-8.82
0.034179,-0.6871,-0.6388,0.2074,1.75,0.98,-8.33
0.034772,-0.6930,-0.6422,0.2064,1.47,-0.42,-9.17
0.035369,-0.6939,-0.6407,0.2074,0.91,1.26,-8.82
0.035966,-0.6905,-0.6407,0.2069,1.05,-0.63,-9.38
0.036563,-0.6871,-0.6446,0.2050,0.42,1.54,-8.89
0.037160,-0.6866,-0.6466,0.2084,0.70,-0.21,-9.31
0.037757,-0.6900,-0.6481,0.2084,-0.14,0.77,-8.82
0.038354,-0.6886,-0.6525,0.2059,0.00,0.07,-9.17
0.038951,-0.6861,-0.6534,0.2054,-0.56,0.63,-8.89
0.039548,-0.6866,-0.6525,0.2030,-0.07,0.21,-9.59
0.040145,-0.6895,-0.6549,0.2064,-1.12,0.70,-8.54
0.040742,-0.6920,-0.6529,0.2089,-0.77,0.42,-10.29
0.041339,-0.6900,-0.6539,0.2040,-1.26,0.42,-8.75
0.041936,-0.6856,-0.6505,0.2059,-1.33,0.56,-10.08
0.042533,-0.6876,-0.6534,0.2059,-1.54,0.84,-10.85
0.043130,-0.6866,-0.6588,0.2054,-1.96,-0.21,-8.61
0.043727,-0.6861,-0.6612,0.2059,-2.03,1.68,-10.78
0.044324,-0.6856,-0.6598,0.2050,-1.96,-0.14,-8.54
0.044921,-0.6847,-0.6598,0.2025,-2.87,1.75,-10.50
0.045894,-0.6837,-0.6603,0.1986,-2.10,-0.28,-8.68
0.046491,-0.6891,-0.6647,0.1996,-3.50,1.33,-10.36
0.047088,-0.6930,-0.6642,0.2011,-2.10,-0.14,-8.96
0.047685,-0.6891,-0.6617,0.1986,-3.99,1.68,-10.08
0.048282,-0.6886,-0.6666,0.1976,-2.80,-0.21,-9.31
0.048879,-0.6871,-0.6720,0.1991,-3.78,1.54,-9.94
0.049476,-0.6852,-0.6720,0.2015,-3.22,0.07,-9.31
0.050073,-0.6856,-0.6695,0.2025,-3.64,1.33,-10.22
0.050670,-0.6866,-0.6715,0.2001,-3.92,0.21,-9.31
0.051267,-0.6876,-0.6739,0.1991,-3.71,1.40,-10.36
0.051864,-0.6881,-0.6725,0.2006,-4.48,0.63,-9.52
0.052461,-0.6915,-0.6734,0.1981,-3.50,1.40,-10.29
0.053058,-0.6900,-0.6769,0.1972,-4.69,0.56,-9.31
0.053655,-0.6886,-0.6778,0.1986,-3.71,1.19,-10.43
0.054252,-0.6891,-0.6817,0.1996,-4.90,0.84,-9.31
0.054849,-0.6891,-0.6852,0.1986,-3.85,1.19,-10.85
0.055446,-0.6920,-0.6861,0.1967,-5.11,0.77,-8.96
0.056043,-0.6920,-0.6856,0.1952,-4.20,1.19,-10.99
0.056640,-0.6925,-0.6847,0.1957,-4.97,0.63,-8.54
0.056640,-0.6944,-0.6852,0.1986,-4.76,1.26,-11.20
0.057233,-0.6920,-0.6905,0.1952,-4.90,0.14,-8.61
0.057830,-0.6944,-0.6939,0.1942,-4.76,1.40,-11.41
0.058427,-0.6988,-0.6939,0.1972,-4.97,0.84,-9.03
0.059024,-0.7008,-0.6934,0.1972,-5.18,0.84,-11.13
0.059621,-0.7037,-0.6959,0.1967,-4.97,1.19,-9.10
0.060218,-0.7037,-0.7008,0.1942,-5.18,0.77,-11.20
0.060815,-0.7027,-0.7017,0.1947,-4.76,0.98,-9.03
0.061412,-0.7037,-0.7003,0.1981,-5.60,0.98,-11.06
0.062009,-0.7022,-0.7013,0.1962,-4.55,0.98,-9.73
0.062606,-0.7032,-0.7056,0.1913,-5.74,0.84,-10.92
0.063203,-0.7052,-0.7022,0.1908,-4.48,0.91,-9.87
0.063800,-0.7066,-0.6974,0.1932,-6.09,1.12,-11.06
0.064397,-0.7056,-0.7037,0.1928,-4.20,0.91,-9.80
